year,temperature_2m (°C),relativehumidity_2m (%),dewpoint_2m (°C),rain (mm),weathercode (wmo code),surface_pressure (hPa),cloudcover (%),et0_fao_evapotranspiration (mm),vapor_pressure_deficit (kPa),windspeed_10m (km/h),winddirection_10m (°),windgusts_10m (km/h),soil_temperature_28_to_100cm (°C),soil_moisture_28_to_100cm (m³/m³),direct_radiation (W/m²),diffuse_radiation (W/m²)
2000,23.163479052823316,87.1245446265938,20.78703324225865,0.38721539162112933,22.964139344262296,936.6358151183971,59.87033242258652,0.14329918032786884,0.399308970856102,4.338535974499089,176.4216757741348,17.101525500910746,24.465744535519125,0.4037674180327869,131.4487704918033,74.23076047358835
2001,23.329908675799086,86.31917808219178,20.782990867579908,0.37060502283105023,22.910958904109588,936.9650114155252,60.01392694063927,0.14531278538812786,0.4286712328767123,4.646130136986301,182.09611872146118,17.75107305936073,24.5474200913242,0.4039841324200913,135.6079908675799,72.8167808219178
2002,23.623698630136985,83.71267123287672,20.51461187214612,0.31054794520547946,20.401826484018265,937.7292694063927,55.60719178082192,0.15348287671232877,0.5235296803652968,4.867534246575342,180.66940639269407,18.138196347031965,24.693584474885842,0.38403424657534246,151.11723744292237,66.68002283105022
2003,23.577214611872144,84.85114155251142,20.707431506849314,0.38544520547945205,23.392237442922376,937.6218493150685,62.076141552511416,0.14574315068493152,0.4838641552511415,4.566369863013699,185.19657534246576,17.488550228310505,24.718687214611872,0.3912203196347032,134.28493150684932,71.75034246575342
2004,23.55985883424408,85.08811475409836,20.757912112932605,0.32402094717668484,23.041211293260474,937.4646516393443,60.21573315118397,0.14901183970856102,0.4746960382513661,4.795582877959927,193.11042805100183,17.82922358834244,24.714754098360654,0.39199715391621126,143.36054189435336,69.67520491803279
2005,23.685981735159817,84.23698630136987,20.668824200913242,0.37840182648401827,22.740182648401827,937.7103995433789,60.92557077625571,0.14818150684931505,0.5096552511415525,4.231301369863013,182.96369863013697,16.650502283105023,24.84681506849315,0.3784934931506849,138.31883561643835,70.5060502283105
2006,23.535696347031966,84.70764840182649,20.645867579908675,0.334486301369863,21.69337899543379,937.4874429223744,57.90091324200913,0.14870205479452056,0.4877899543378995,4.839554794520548,181.71449771689498,18.4861301369863,24.57404109589041,0.3948022831050228,141.58858447488583,70.03618721461187
2007,23.66049086757991,84.5818493150685,20.735,0.3812100456621005,22.65433789954338,937.0235159817352,60.168036529680364,0.1469486301369863,0.49519292237442925,4.4006849315068495,177.0146118721461,17.513801369863014,24.76585616438356,0.39191518264840186,135.44452054794522,71.92009132420091
2008,23.389799635701277,85.52493169398907,20.674419398907105,0.3815573770491803,23.459699453551913,936.9311589253188,60.494990892531874,0.14655054644808743,0.45679530965391624,4.312226775956284,171.24988615664844,16.708025956284153,24.529906648451732,0.40603062386156646,137.07115209471766,71.4610655737705
2009,23.472956621004567,86.2568493150685,20.916906392694063,0.427865296803653,23.545433789954338,936.9853881278539,60.728881278538815,0.14328538812785388,0.43337785388127853,4.803150684931507,192.91598173515982,18.337054794520547,24.60818493150685,0.403012100456621,132.95776255707761,71.48938356164383
2010,24.221301369863014,81.80764840182648,20.682248858447487,0.29450913242009136,20.085388127853882,937.4440182648401,55.771004566210046,0.15817351598173515,0.6070821917808219,4.062477168949772,149.25205479452055,16.837134703196345,25.26208904109589,0.3672623287671233,152.17705479452056,67.44509132420092
2011,23.303139269406394,87.37054794520547,20.980593607305938,0.4235045662100457,24.932876712328767,936.6677853881279,65.0791095890411,0.13737557077625573,0.3926175799086758,4.16670091324201,188.4027397260274,16.879326484018264,24.508561643835616,0.41255456621004566,120.13767123287671,75.99018264840183
