,Wind_Direction,Wind_Speed_(km/h),vapor_pressure_deficit (kPa),weathercode (wmo code),windgusts_10m (km/h),Yield (mt/ha)
121,0.0769230769230769,0.2157676348547718,0.2373737373737374,0.0,0.3611111111111111,0.1485237922864727
122,0.0769230769230769,0.2157676348547718,0.3333333333333333,0.0,0.261111111111111,0.1545710878156872
123,0.3076923076923077,0.1908713692946058,0.0883838383838383,1.0,0.0166666666666666,0.1584059583455484
124,0.0769230769230769,0.1078838174273859,0.2449494949494949,0.0,0.1388888888888889,0.1619753375170743
125,0.0769230769230769,0.1078838174273859,0.3484848484848486,0.0,0.061111111111111,0.1655373423434761
126,0.0769230769230769,0.1535269709543568,0.3030303030303031,0.0,0.061111111111111,0.1563692638477992
127,0.3076923076923077,0.1161825726141079,0.0934343434343434,0.0,0.0777777777777777,0.1789214946681906
128,0.3076923076923077,0.3278008298755187,0.5151515151515152,0.0,0.7,0.7060463177589503
129,0.3076923076923077,0.5062240663900416,0.5606060606060608,0.0,0.4166666666666666,0.5948672246837371
130,0.3076923076923077,0.1908713692946058,0.6363636363636365,0.0,0.3166666666666666,0.5776266137582078
131,0.3076923076923077,0.0954356846473029,0.5606060606060608,0.0,0.3999999999999999,0.5268669420326982
132,0.3076923076923077,0.4024896265560166,0.5303030303030304,0.0,0.6388888888888888,0.327587165027346
133,0.3076923076923077,0.3900414937759336,0.5151515151515152,0.0,0.3,0.455543753782515
134,0.3076923076923077,0.3278008298755187,0.5000000000000001,1.0,0.261111111111111,1.0
135,0.3076923076923077,0.4647302904564316,0.5757575757575759,0.0,0.3611111111111111,0.6675935124332677
136,0.3076923076923077,0.1161825726141079,0.6515151515151516,0.0,0.2777777777777777,0.6655910314322362
137,0.3076923076923077,0.0954356846473029,0.5454545454545455,0.0,0.3388888888888888,0.5698049228918498
138,0.3076923076923077,0.0954356846473029,0.5606060606060608,0.0,0.3388888888888888,0.4053350579072882
139,0.3076923076923077,0.3900414937759336,0.5454545454545455,0.0,0.3611111111111111,0.4812356718579086
140,0.3076923076923077,0.3692946058091286,0.5454545454545455,0.0,0.6777777777777776,0.2710276204754231
141,0.3076923076923077,0.4439834024896266,0.5000000000000001,0.0,0.261111111111111,0.2657638921749626
142,0.3076923076923077,0.3485477178423237,0.5151515151515152,0.0,0.3,0.2637412584138391
143,0.3076923076923077,0.2531120331950208,0.5454545454545455,0.0,0.3777777777777778,0.225155546620986
144,0.3076923076923077,0.2116182572614108,0.5757575757575759,0.0,0.3166666666666666,0.2062039402791622
145,0.3076923076923077,0.3278008298755187,0.5757575757575759,0.0,0.3611111111111111,0.2034933406167345
146,0.3076923076923077,0.1908713692946058,0.5454545454545455,0.0,0.2777777777777777,0.1925070435076296
147,0.3076923076923077,0.2116182572614108,0.5606060606060608,0.0,0.4999999999999999,0.1700923951151125
148,0.3076923076923077,0.3900414937759336,0.590909090909091,0.0,0.261111111111111,0.1546391627016486
149,0.3076923076923077,0.2738589211618258,0.4848484848484848,0.0,0.3166666666666666,0.1346813851931517
150,0.3076923076923077,0.2323651452282158,0.5757575757575759,0.0,0.3166666666666666,0.1176957309420272
151,0.3076923076923077,0.3568464730290457,0.5454545454545455,0.0,0.3611111111111111,0.1133831049958014
152,0.3076923076923077,0.3485477178423237,0.5151515151515152,0.0,0.3,0.1038964940170656
153,0.3076923076923077,0.3278008298755187,0.5606060606060608,0.0,0.7777777777777777,0.100932790475734
154,0.3076923076923077,0.2116182572614108,0.5757575757575759,0.0,0.3777777777777778,0.0726639458104221
155,0.3076923076923077,0.3485477178423237,0.5000000000000001,0.0,0.2777777777777777,0.0707174741237901
156,0.3076923076923077,0.3278008298755187,0.606060606060606,0.0,0.3999999999999999,0.0688046776508196
157,0.3076923076923077,0.4439834024896266,0.6515151515151516,0.0,0.3999999999999999,0.0669221753632883
158,0.3076923076923077,0.1369294605809128,0.5606060606060608,0.0,0.3777777777777778,0.0599521365675592
159,0.3076923076923077,0.1908713692946058,0.5606060606060608,0.0,0.3166666666666666,0.0625660414113719
160,0.0769230769230769,0.1535269709543568,0.5757575757575759,0.0,0.2777777777777777,0.1616473386196028
161,0.0769230769230769,0.1825726141078838,0.5568181818181819,0.0,0.2777777777777777,0.1598939758134402
162,0.0,0.0705394190871369,0.6742424242424243,0.0,0.2388888888888888,0.1684305125519413
163,0.0,0.0871369294605809,0.4318181818181817,0.0,0.2388888888888888,0.1773387908212991
164,0.0769230769230769,0.1535269709543568,0.4545454545454546,0.0,0.1999999999999999,0.176299785383791
165,0.0769230769230769,0.1410788381742738,0.4545454545454547,0.0,0.1611111111111111,0.1674126358859111
166,0.2307692307692307,0.0871369294605809,0.3409090909090909,1.0,0.061111111111111,0.1402140286905977
167,0.0769230769230769,0.1410788381742738,0.4583333333333335,0.0,0.2388888888888888,0.1678584912279901
168,0.0,0.0580912863070539,0.7575757575757578,0.0,0.1777777777777777,0.1624583128188832
169,0.0,0.1327800829875519,0.2537878787878789,1.0,0.1611111111111111,0.2774468211443395
170,0.0769230769230769,0.1078838174273859,0.2803030303030303,1.0,0.261111111111111,0.136968522685992
171,0.0769230769230769,0.1078838174273859,0.3371212121212121,0.0,0.1388888888888889,0.1149392534346339
172,0.0769230769230769,0.1410788381742738,0.4962121212121213,0.0,0.261111111111111,0.1121883207073284
173,0.0769230769230769,0.1078838174273859,0.4053030303030304,0.0,0.1166666666666666,0.1391970855573894
174,0.8461538461538463,0.0414937759336099,0.4696969696969697,0.0,0.0777777777777777,0.1560800140293688
175,0.0769230769230769,0.0124481327800829,0.4772727272727273,0.0,0.0777777777777777,0.3082859172914365
176,0.0769230769230769,0.1078838174273859,0.4204545454545455,0.0,0.1166666666666666,0.290855087023397
177,0.0,0.0705394190871369,0.4280303030303031,0.0,0.2166666666666666,0.2425359943250682
178,0.0,0.0705394190871369,0.3446969696969698,0.0,0.0777777777777777,0.2284942144223719
179,0.8461538461538463,0.1618257261410788,0.3939393939393939,0.0,0.1611111111111111,0.2860601418700615
180,0.0,0.0705394190871369,0.5151515151515152,0.0,0.1,0.2947450213877397
181,0.0769230769230769,0.1078838174273859,0.2803030303030303,1.0,0.1,0.3011066891556283
182,0.0769230769230769,0.1078838174273859,0.3446969696969698,0.0,0.2166666666666666,0.3042054612566773
183,0.0,0.0705394190871369,0.3371212121212121,1.0,0.1166666666666666,0.3105045640729952
184,0.8461538461538463,0.1327800829875519,0.3863636363636364,0.0,0.1777777777777777,0.3122215224177442
185,0.0769230769230769,0.1535269709543568,0.5568181818181819,0.0,0.2166666666666666,0.3143130743307018
186,0.0,0.0580912863070539,0.696969696969697,0.0,0.1166666666666666,0.2178715633589992
187,0.0769230769230769,0.1078838174273859,0.3295454545454547,1.0,0.1388888888888889,0.2242777715608075
188,0.0769230769230769,0.1535269709543568,0.5265151515151517,0.0,0.4166666666666666,0.2096969980815807
189,0.0769230769230769,0.1825726141078838,0.6553030303030305,0.0,0.261111111111111,0.2015874127284825
190,0.0,0.0414937759336099,0.571969696969697,0.0,0.0777777777777777,0.1950252829742826
191,0.0,0.0871369294605809,0.3636363636363637,0.0,0.061111111111111,0.1806050114313815
192,0.8461538461538463,0.1327800829875519,0.393939393939394,0.0,0.4166666666666666,0.4069834140345245
193,0.0769230769230769,0.1078838174273859,0.3333333333333333,0.0,0.4388888888888888,0.4116325939946861
194,0.0,0.1327800829875519,0.5151515151515152,0.0,0.5777777777777777,0.3641452936426147
195,0.0,0.1327800829875519,0.2878787878787878,0.0,0.1611111111111111,0.3726130413242932
196,0.8461538461538463,0.1327800829875519,0.3181818181818182,0.0,0.4777777777777777,0.3847990734657872
197,0.0769230769230769,0.1078838174273859,0.2727272727272727,0.0,0.2166666666666666,0.3742866867992561
198,0.2307692307692307,0.0580912863070539,0.2272727272727273,1.0,0.1999999999999999,0.3804549705715991
199,0.0769230769230769,0.1410788381742738,0.2878787878787878,0.0,0.3777777777777778,0.38347829145038
200,0.0,0.1327800829875519,0.5303030303030304,0.0,0.2388888888888888,0.3802383026811681
201,0.0,0.1327800829875519,0.1818181818181817,1.0,0.2166666666666666,0.3845817445027003
202,0.8461538461538463,0.1327800829875519,0.1666666666666667,0.0,0.261111111111111,0.3916654867996552
203,0.8461538461538463,0.1327800829875519,0.2424242424242424,0.0,0.4166666666666666,0.3687354260754426
204,0.8461538461538463,0.1327800829875519,0.3181818181818182,0.0,0.7,0.377031688788894
205,0.8461538461538463,0.1327800829875519,0.2575757575757577,0.0,0.6000000000000001,0.3801191622555839
206,0.8461538461538463,0.1327800829875519,0.3484848484848486,0.0,0.3,0.3748148748910092
207,0.8461538461538463,0.1618257261410788,0.3484848484848486,0.0,0.261111111111111,0.3856072407611901
208,0.8461538461538463,0.1618257261410788,0.3030303030303031,0.0,0.3999999999999999,0.384001518178576
209,0.0,0.1327800829875519,0.2878787878787878,0.0,0.4777777777777777,0.2240320035308288
210,0.0,0.1327800829875519,0.2121212121212121,0.0,0.1999999999999999,0.209982244295332
211,0.8461538461538463,0.1618257261410788,0.2575757575757577,0.0,0.3,0.1825148775471474
212,0.0,0.1327800829875519,0.3484848484848486,0.0,0.2777777777777777,0.1804138459452258
213,0.8461538461538463,0.1327800829875519,0.1818181818181817,1.0,0.3166666666666666,0.1715759281077035
214,0.8461538461538463,0.1618257261410788,0.2272727272727273,0.0,0.3777777777777778,0.1571652036221144
215,0.0,0.1327800829875519,0.2272727272727273,0.0,0.261111111111111,0.1527366586520467
216,0.8461538461538463,0.1327800829875519,0.2727272727272727,0.0,0.1777777777777777,0.148645184739689
217,0.3076923076923077,0.1161825726141079,0.3484848484848486,0.0,0.5166666666666666,0.1764407943052257
218,0.0,0.0871369294605809,0.4545454545454546,0.0,0.3777777777777778,0.1724249309097519
219,0.8461538461538463,0.1327800829875519,0.2121212121212121,1.0,0.3,0.1918244949507205
220,0.8461538461538463,0.1618257261410788,0.3636363636363637,0.0,0.4166666666666666,0.1850722049257639
221,0.3076923076923077,0.1369294605809128,0.393939393939394,0.0,0.6000000000000001,0.1827050915798369
222,0.0,0.1327800829875519,0.3636363636363637,0.0,0.2166666666666666,0.1896645767754
223,0.0,0.1327800829875519,0.2272727272727273,0.0,0.2388888888888888,0.197473633255672
224,0.0769230769230769,0.1078838174273859,0.0,0.0399999999999999,0.3777777777777778,0.3141292413748335
225,0.0769230769230769,0.1078838174273859,0.0303030303030303,0.0399999999999999,0.4611111111111111,0.3680431549052803
226,0.3076923076923077,0.1161825726141079,0.0909090909090909,0.0399999999999999,0.661111111111111,0.4022801734640976
227,0.3076923076923077,0.1161825726141079,0.1363636363636363,0.0399999999999999,0.7,0.3763316135100085
228,0.3076923076923077,0.0954356846473029,0.0909090909090909,0.0399999999999999,0.5611111111111111,0.3685513332702321
229,0.3076923076923077,0.0954356846473029,0.1666666666666667,0.0399999999999999,0.3999999999999999,0.3214056193145033
230,0.3076923076923077,0.1908713692946058,0.106060606060606,0.0399999999999999,0.3,0.3313408301488041
231,0.3076923076923077,0.0954356846473029,0.106060606060606,0.0399999999999999,0.6777777777777776,0.3383309165038059
232,0.3076923076923077,0.1161825726141079,0.0909090909090909,0.0399999999999999,0.7166666666666666,0.3234282225441586
233,0.0769230769230769,0.1078838174273859,0.0303030303030303,0.0399999999999999,0.3166666666666666,0.3263326505677375
234,0.8461538461538463,0.0580912863070539,0.1363636363636363,0.0399999999999999,0.4999999999999999,0.3277600713681561
235,0.3076923076923077,0.1369294605809128,0.0606060606060606,0.0399999999999999,0.2777777777777777,0.3242581584444134
236,0.3076923076923077,0.1161825726141079,0.0303030303030303,0.0399999999999999,0.5777777777777777,0.2758920798079473
237,0.3076923076923077,0.1161825726141079,0.0909090909090909,0.0399999999999999,0.7777777777777777,0.2430640944729189
238,0.3076923076923077,0.2116182572614108,0.0606060606060606,0.0399999999999999,0.6000000000000001,0.0763914730084603
239,0.3076923076923077,0.1369294605809128,0.0909090909090909,0.0399999999999999,0.3611111111111111,0.0542560461745763
240,0.3076923076923077,0.1576763485477178,0.1363636363636363,0.0399999999999999,0.8999999999999999,0.0836111878620778
241,0.3076923076923077,0.1369294605809128,0.1515151515151516,0.0399999999999999,0.4388888888888888,0.0840146950623881
242,0.3076923076923077,0.0954356846473029,0.0303030303030303,0.0399999999999999,0.3,0.080304858527035
243,0.3076923076923077,0.0954356846473029,0.196969696969697,0.0399999999999999,0.6388888888888888,0.0834865285417808
244,0.3076923076923077,0.1369294605809128,0.1818181818181817,0.0399999999999999,0.4611111111111111,0.0838517263825626
245,0.3076923076923077,0.0954356846473029,0.0909090909090909,0.0399999999999999,0.4777777777777777,0.082017190358784
246,0.3076923076923077,0.0954356846473029,0.0757575757575758,0.0399999999999999,0.3611111111111111,0.0717994220711024
247,0.2307692307692307,0.3858921161825727,0.590909090909091,0.0,0.7777777777777777,0.3098578451894273
248,0.2307692307692307,0.4024896265560166,0.5757575757575759,0.0,0.6388888888888888,0.317349985363264
249,0.2307692307692307,0.1327800829875519,0.8636363636363638,0.0,0.7999999999999998,0.3172039487055155
250,0.2307692307692307,0.1618257261410788,0.5454545454545455,0.0,0.0388888888888888,0.3128231771863425
251,0.2307692307692307,0.2987551867219917,0.5606060606060608,0.0,0.7388888888888889,0.336134540105139
252,0.2307692307692307,0.3568464730290457,0.5000000000000001,0.0,0.6777777777777776,0.339547581898953
253,0.0,0.1327800829875519,0.4393939393939394,0.0,0.0,0.3311221724031298
254,0.2307692307692307,0.2821576763485477,0.590909090909091,0.0,0.6777777777777776,0.3144429475628949
255,0.2307692307692307,0.2821576763485477,0.8787878787878789,0.0,0.7388888888888889,0.306750056017528
256,0.2307692307692307,0.1327800829875519,0.3484848484848486,0.0,0.061111111111111,0.3209134666516368
257,0.2307692307692307,0.1327800829875519,0.3636363636363637,0.0,0.0388888888888888,0.3542359250411029
258,0.2307692307692307,0.2821576763485477,0.5303030303030304,0.0,0.0,0.3483223563463308
259,0.2307692307692307,0.3858921161825727,0.5151515151515152,0.0,0.0388888888888888,0.3399537370403886
260,0.2307692307692307,0.1327800829875519,0.4848484848484848,0.0,0.0777777777777777,0.3529266533891485
261,0.2307692307692307,0.2365145228215768,0.6515151515151516,0.0,0.1166666666666666,0.3508285594454348
262,0.2307692307692307,0.1327800829875519,0.7121212121212122,0.0,0.0388888888888888,0.3466521436703402
263,0.2307692307692307,0.2987551867219917,0.5151515151515152,0.0,0.0,0.3402109162065489
264,0.2307692307692307,0.2987551867219917,0.5606060606060608,0.0,0.5611111111111111,0.3407603591780176
265,0.2307692307692307,0.1327800829875519,0.4545454545454546,0.0,0.061111111111111,0.3385218284460313
266,0.2307692307692307,0.1327800829875519,0.5303030303030304,0.0,0.0777777777777777,0.3334486978127935
267,0.2307692307692307,0.2987551867219917,0.590909090909091,0.0,0.0166666666666666,0.3370885396302001
268,0.2307692307692307,0.2821576763485477,0.393939393939394,0.0,0.0388888888888888,0.3383866241540267
269,0.2307692307692307,0.3568464730290457,0.4696969696969697,0.0,0.6166666666666667,0.3377065509690756
270,0.2307692307692307,0.2821576763485477,0.4696969696969697,0.0,0.0166666666666666,0.3278909259215558
271,0.2307692307692307,0.1327800829875519,0.4696969696969697,0.0,0.061111111111111,0.3123587500832344
272,0.2307692307692307,0.2821576763485477,0.606060606060606,0.0,0.7611111111111108,0.3140244962045683
273,0.2307692307692307,0.2074688796680498,0.6818181818181819,0.0,0.0166666666666666,0.3135857039193848
274,0.2307692307692307,0.2821576763485477,0.4393939393939394,0.0,0.061111111111111,0.312484927680339
275,0.2307692307692307,0.2821576763485477,0.7424242424242427,0.0,0.1166666666666666,0.3126469707920734
