,Wind_Direction,Wind_Speed_(km/h),temperature_2m (°C),relativehumidity_2m (%),Yield (mt/ha)
76,0.3076923076923077,0.0954356846473029,0.9529411764705884,0.520125786163522,0.1983993686060549
77,0.3076923076923077,0.1908713692946058,0.9449067431850792,0.5333333333333332,0.2399856563295873
78,0.9230769230769232,0.3817427385892117,0.9322812051649928,0.6339622641509433,0.1969632327308286
79,0.9230769230769232,0.1825726141078838,0.9414634146341468,0.5792452830188681,0.1919915548472639
80,0.8461538461538463,0.1618257261410788,0.920803443328551,0.7459119496855351,0.1950042434741623
81,0.9230769230769232,0.1742738589211618,0.9242467718794836,0.7157232704402521,0.1967040892629362
82,0.1538461538461538,0.2406639004149378,0.8967001434720232,0.7805031446540882,0.1912997439721688
83,1.0,0.3360995850622407,0.9311334289813488,0.7440251572327048,0.1895588005043608
84,0.1538461538461538,0.1825726141078838,0.9758967001434722,0.5855345911949685,0.1843930500079006
85,0.8461538461538463,0.1327800829875519,0.9035868005738884,0.8012578616352206,0.1809111630722847
86,0.7692307692307693,0.1908713692946058,0.91506456241033,0.7710691823899367,0.1752214175829707
87,0.8461538461538463,0.1618257261410788,0.9230989956958396,0.7591194968553463,0.1700408261381307
88,0.8461538461538463,0.1618257261410788,0.9299856527977046,0.6685534591194973,0.166241573884381
89,0.8461538461538463,0.1327800829875519,0.958680057388809,0.5339622641509436,0.1661274137385895
90,0.8461538461538463,0.1327800829875519,1.0,0.5710691823899374,0.1609902035274751
91,0.9230769230769232,0.2489626556016598,0.9380200860832136,0.7654088050314458,0.161458260224779
92,0.4615384615384615,0.1161825726141079,0.958680057388809,0.6937106918238989,0.1747134044861828
93,0.7692307692307693,0.1908713692946058,0.998852223816356,0.4364779874213838,0.1694380602895866
94,0.8461538461538463,0.1327800829875519,0.9896700143472024,0.5433962264150942,0.1733252159584735
95,0.4615384615384615,0.1576763485477178,0.9483500717360114,0.7276729559748425,0.1564009621489048
96,0.0769230769230769,0.1410788381742738,0.4297465327594456,0.6088050314465407,0.1438892830285701
97,0.0769230769230769,0.2282157676348548,0.3985652797704446,0.6659329140461212,0.1435920840769434
98,0.0769230769230769,0.2157676348547718,0.4276422764227638,0.4945492662473789,0.135790258908505
99,0.0769230769230769,0.1078838174273859,0.3934002869440456,0.7238993710691819,0.1328074967619743
100,0.0769230769230769,0.4481327800829876,0.3830703012912479,0.7321802935010489,0.1325574569813797
101,0.0769230769230769,0.5020746887966806,0.4077474892395982,0.7375262054507337,0.131913696663438
102,0.3076923076923077,0.1161825726141079,0.3752271640363465,0.8556603773584905,0.1312539962642671
103,0.3076923076923077,0.1369294605809128,0.3790530846484934,0.7686582809224323,0.1259201813195921
104,0.0769230769230769,0.1825726141078838,0.4905786704925878,0.4812368972746323,0.1259831435121112
105,0.3846153846153846,0.1410788381742738,0.3574366331898608,0.9116352201257863,0.12630582528805
106,0.3846153846153846,0.1410788381742738,0.3620277379244383,0.8880503144654099,0.126426211530276
107,0.0769230769230769,0.1825726141078838,0.3740793878527024,0.8585953878406709,0.1387301233468421
108,0.0769230769230769,0.2157676348547718,0.3983739837398374,0.7257861635220122,0.145097166976153
109,0.3076923076923077,0.1576763485477178,0.4004782400765179,0.7713836477987428,0.1413717590602336
110,0.0769230769230769,0.1618257261410788,0.407556193208991,0.7506289308176104,0.1411050036327485
111,0.0769230769230769,0.1078838174273859,0.4199904351984695,0.6997903563941303,0.1414418792226901
112,0.0769230769230769,0.3360995850622407,0.3895743663318987,0.7958071278825996,0.1500303234392317
113,0.3076923076923077,0.1908713692946058,0.4052606408417025,0.7938155136268348,0.1505320885365753
114,0.3076923076923077,0.1369294605809128,0.3725490196078431,0.8618448637316565,0.147991504681407
115,0.3076923076923077,0.1161825726141079,0.3924438067910092,0.8440251572327044,0.1416400447116225
116,0.0769230769230769,0.1078838174273859,0.4429459588713533,0.720859538784067,0.1631626724592083
117,0.3076923076923077,0.1161825726141079,0.3756097560975613,0.9373165618448632,0.1607658785439769
118,0.3076923076923077,0.0954356846473029,0.3798182687709226,0.8728511530398322,0.1380885201434906
119,0.3076923076923077,0.1576763485477178,0.3958871353419417,0.8761006289308186,0.1432508454738455
120,0.3076923076923077,0.1576763485477178,0.392826398852224,0.8649895178197067,0.1475650746540074
121,0.0769230769230769,0.2157676348547718,0.4234337637494021,0.7331236897274636,0.1485237922864727
122,0.0769230769230769,0.2157676348547718,0.4842659014825439,0.6515723270440246,0.1545710878156872
123,0.3076923076923077,0.1908713692946058,0.415973218555715,0.9069182389937104,0.1584059583455484
124,0.0769230769230769,0.1078838174273859,0.4427546628407461,0.7279874213836486,0.1619753375170743
125,0.0769230769230769,0.1078838174273859,0.4609277857484457,0.6026205450733757,0.1655373423434761
126,0.0769230769230769,0.1535269709543568,0.4660927785748443,0.6831236897274637,0.1563692638477992
127,0.3076923076923077,0.1161825726141079,0.4083213773314207,0.8948637316561845,0.1789214946681906
128,0.3076923076923077,0.3278008298755187,0.8921090387374466,0.49433962264151,0.7060463177589503
129,0.3076923076923077,0.5062240663900416,0.8909612625538021,0.4433962264150946,0.5948672246837371
130,0.3076923076923077,0.1908713692946058,0.8967001434720232,0.3710691823899363,0.5776266137582078
131,0.3076923076923077,0.0954356846473029,0.8932568149210902,0.4547169811320755,0.5268669420326982
132,0.3076923076923077,0.4024896265560166,0.8886657101865136,0.4729559748427672,0.327587165027346
133,0.3076923076923077,0.3900414937759336,0.8944045911047347,0.4924528301886797,0.455543753782515
134,0.3076923076923077,0.3278008298755187,0.8840746054519371,0.5144654088050311,1.0
135,0.3076923076923077,0.4647302904564316,0.8852223816355811,0.4345911949685535,0.6675935124332677
136,0.3076923076923077,0.1161825726141079,0.9540889526542324,0.379245283018867,0.6655910314322362
137,0.3076923076923077,0.0954356846473029,0.8989956958393113,0.4685534591194962,0.5698049228918498
138,0.3076923076923077,0.0954356846473029,0.912769010043042,0.4547169811320755,0.4053350579072882
139,0.3076923076923077,0.3900414937759336,0.9104734576757534,0.4748427672955975,0.4812356718579086
140,0.3076923076923077,0.3692946058091286,0.8932568149210902,0.4622641509433958,0.2710276204754231
141,0.3076923076923077,0.4439834024896266,0.8817790530846485,0.5194968553459116,0.2657638921749626
142,0.3076923076923077,0.3485477178423237,0.8978479196556677,0.5062893081761004,0.2637412584138391
143,0.3076923076923077,0.2531120331950208,0.8978479196556677,0.469811320754717,0.225155546620986
144,0.3076923076923077,0.2116182572614108,0.918507890961263,0.4528301886792452,0.2062039402791622
145,0.3076923076923077,0.3278008298755187,0.920803443328551,0.4440251572327041,0.2034933406167345
146,0.3076923076923077,0.1908713692946058,0.9047345767575324,0.4716981132075473,0.1925070435076296
147,0.3076923076923077,0.2116182572614108,0.91506456241033,0.4704402515723265,0.1700923951151125
148,0.3076923076923077,0.3900414937759336,0.9449067431850792,0.4415094339622643,0.1546391627016486
149,0.3076923076923077,0.2738589211618258,0.8955523672883787,0.5333333333333332,0.1346813851931517
150,0.3076923076923077,0.2323651452282158,0.918507890961263,0.4471698113207552,0.1176957309420272
151,0.3076923076923077,0.3568464730290457,0.918507890961263,0.4761006289308174,0.1133831049958014
152,0.3076923076923077,0.3485477178423237,0.8921090387374466,0.5037735849056597,0.1038964940170656
153,0.3076923076923077,0.3278008298755187,0.9035868005738884,0.4597484276729551,0.100932790475734
154,0.3076923076923077,0.2116182572614108,0.9540889526542324,0.4610062893081759,0.0726639458104221
155,0.3076923076923077,0.3485477178423237,0.927690100430416,0.5314465408805029,0.0707174741237901
156,0.3076923076923077,0.3278008298755187,0.9460545193687232,0.4314465408805032,0.0688046776508196
157,0.3076923076923077,0.4439834024896266,0.9391678622668582,0.3666666666666671,0.0669221753632883
158,0.3076923076923077,0.1369294605809128,0.9414634146341468,0.4647798742138365,0.0599521365675592
159,0.3076923076923077,0.1908713692946058,0.9357245337159256,0.4735849056603767,0.0625660414113719
160,0.0769230769230769,0.1535269709543568,0.6921090387374464,0.4345911949685535,0.1616473386196028
161,0.0769230769230769,0.1825726141078838,0.6812051649928264,0.4388364779874214,0.1598939758134402
162,0.0,0.0705394190871369,0.6932568149210905,0.326100628930817,0.1684305125519413
163,0.0,0.0871369294605809,0.653084648493544,0.564622641509434,0.1773387908212991
164,0.0769230769230769,0.1535269709543568,0.6502152080344334,0.537421383647799,0.176299785383791
165,0.0769230769230769,0.1410788381742738,0.6668579626972742,0.5551886792452825,0.1674126358859111
166,0.2307692307692307,0.0871369294605809,0.6341463414634148,0.6668238993710691,0.1402140286905977
167,0.0769230769230769,0.1410788381742738,0.6625538020086084,0.5349056603773583,0.1678584912279901
168,0.0,0.0580912863070539,0.7615494978479198,0.3029874213836478,0.1624583128188832
169,0.0,0.1327800829875519,0.6063127690100432,0.755817610062893,0.2774468211443395
170,0.0769230769230769,0.1078838174273859,0.616929698708752,0.7319182389937104,0.136968522685992
171,0.0769230769230769,0.1078838174273859,0.6421807747489239,0.6661949685534587,0.1149392534346339
172,0.0769230769230769,0.1410788381742738,0.6777618364418942,0.4965408805031446,0.1121883207073284
173,0.0769230769230769,0.1078838174273859,0.6645624103299856,0.5952830188679243,0.1391970855573894
174,0.8461538461538463,0.0414937759336099,0.6863701578192254,0.5270440251572328,0.1560800140293688
175,0.0769230769230769,0.0124481327800829,0.6817790530846488,0.5254716981132068,0.3082859172914365
176,0.0769230769230769,0.1078838174273859,0.6694404591104735,0.5792452830188681,0.290855087023397
177,0.0,0.0705394190871369,0.676901004304161,0.5831761006289309,0.2425359943250682
178,0.0,0.0705394190871369,0.6401721664275466,0.6644654088050315,0.2284942144223719
179,0.8461538461538463,0.1618257261410788,0.67403156384505,0.6152515723270442,0.2860601418700615
180,0.0,0.0705394190871369,0.7185078909612628,0.504245283018868,0.2947450213877397
181,0.0769230769230769,0.1078838174273859,0.6370157819225253,0.7350628930817615,0.3011066891556283
182,0.0769230769230769,0.1078838174273859,0.6479196556671449,0.6569182389937103,0.3042054612566773
183,0.0,0.0705394190871369,0.6591104734576758,0.6720125786163518,0.3105045640729952
184,0.8461538461538463,0.1327800829875519,0.6743185078909613,0.6190251572327039,0.3122215224177442
185,0.0769230769230769,0.1535269709543568,0.7087517934002872,0.4455974842767292,0.3143130743307018
186,0.0,0.0580912863070539,0.779913916786227,0.3533018867924529,0.2178715633589992
187,0.0769230769230769,0.1078838174273859,0.6800573888091823,0.6930817610062894,0.2242777715608075
188,0.0769230769230769,0.1535269709543568,0.7236728837876614,0.4878930817610065,0.2096969980815807
189,0.0769230769230769,0.1825726141078838,0.7411764705882353,0.3586477987421386,0.2015874127284825
190,0.0,0.0414937759336099,0.7454806312769011,0.4691823899371066,0.1950252829742826
191,0.0,0.0871369294605809,0.6843615494978477,0.6608490566037739,0.1806050114313815
192,0.8461538461538463,0.1327800829875519,0.592539454806313,0.6025157232704403,0.4069834140345245
193,0.0769230769230769,0.1078838174273859,0.5661406025824967,0.6503144654088047,0.4116325939946861
194,0.0,0.1327800829875519,0.5982783357245336,0.4704402515723265,0.3641452936426147
195,0.0,0.1327800829875519,0.5546628407460545,0.7075471698113214,0.3726130413242932
196,0.8461538461538463,0.1327800829875519,0.5626972740315641,0.6792452830188678,0.3847990734657872
197,0.0769230769230769,0.1078838174273859,0.5604017216642756,0.7283018867924529,0.3742866867992561
198,0.2307692307692307,0.0580912863070539,0.551219512195122,0.7748427672955973,0.3804549705715991
199,0.0769230769230769,0.1410788381742738,0.5546628407460545,0.6943396226415093,0.38347829145038
200,0.0,0.1327800829875519,0.6499282639885227,0.4742138364779871,0.3802383026811681
201,0.0,0.1327800829875519,0.5351506456241037,0.8238993710691824,0.3845817445027003
202,0.8461538461538463,0.1327800829875519,0.5362984218077473,0.8396226415094343,0.3916654867996552
203,0.8461538461538463,0.1327800829875519,0.5638450502152081,0.7710691823899367,0.3687354260754426
204,0.8461538461538463,0.1327800829875519,0.5741750358680058,0.6660377358490566,0.377031688788894
205,0.8461538461538463,0.1327800829875519,0.5695839311334288,0.7389937106918243,0.3801191622555839
206,0.8461538461538463,0.1327800829875519,0.5971305595408896,0.6459119496855346,0.3748148748910092
207,0.8461538461538463,0.1618257261410788,0.592539454806313,0.6389937106918238,0.3856072407611901
208,0.8461538461538463,0.1618257261410788,0.5822094691535153,0.6918238993710695,0.384001518178576
209,0.0,0.1327800829875519,0.5822094691535153,0.7132075471698114,0.2240320035308288
210,0.0,0.1327800829875519,0.551219512195122,0.7855345911949687,0.209982244295332
211,0.8461538461538463,0.1618257261410788,0.5845050215208039,0.7509433962264156,0.1825148775471474
212,0.0,0.1327800829875519,0.6120516499282642,0.6477987421383649,0.1804138459452258
213,0.8461538461538463,0.1327800829875519,0.555810616929699,0.8352201257861633,0.1715759281077035
214,0.8461538461538463,0.1618257261410788,0.5649928263988522,0.7823899371069185,0.1571652036221144
215,0.0,0.1327800829875519,0.5753228120516498,0.7817610062893081,0.1527366586520467
216,0.8461538461538463,0.1327800829875519,0.5868005738880919,0.7308176100628927,0.148645184739689
217,0.3076923076923077,0.1161825726141079,0.5971305595408896,0.652201257861635,0.1764407943052257
218,0.0,0.0871369294605809,0.6614060258249643,0.5660377358490569,0.1724249309097519
219,0.8461538461538463,0.1327800829875519,0.5982783357245336,0.7968553459119496,0.1918244949507205
220,0.8461538461538463,0.1618257261410788,0.630416068866571,0.6364779874213831,0.1850722049257639
221,0.3076923076923077,0.1369294605809128,0.6177905308464853,0.6044025157232706,0.1827050915798369
222,0.0,0.1327800829875519,0.6235294117647059,0.6459119496855346,0.1896645767754
223,0.0,0.1327800829875519,0.587948350071736,0.7861635220125791,0.197473633255672
224,0.0769230769230769,0.1078838174273859,0.3560975609756096,1.0,0.3141292413748335
225,0.0769230769230769,0.1078838174273859,0.3698708751793402,0.964150943396227,0.3680431549052803
226,0.3076923076923077,0.1161825726141079,0.3951219512195121,0.8911949685534584,0.4022801734640976
227,0.3076923076923077,0.1161825726141079,0.3974175035868006,0.8182389937106915,0.3763316135100085
228,0.3076923076923077,0.0954356846473029,0.392826398852224,0.8723270440251572,0.3685513332702321
229,0.3076923076923077,0.0954356846473029,0.4192252510760403,0.7930817610062899,0.3214056193145033
230,0.3076923076923077,0.1908713692946058,0.3962697274031566,0.8710691823899372,0.3313408301488041
231,0.3076923076923077,0.0954356846473029,0.4043041606886657,0.8509433962264144,0.3383309165038059
232,0.3076923076923077,0.1161825726141079,0.4008608321377331,0.894968553459119,0.3234282225441586
233,0.0769230769230769,0.1078838174273859,0.3710186513629843,0.9616352201257864,0.3263326505677375
234,0.8461538461538463,0.0580912863070539,0.4238163558106169,0.8289308176100629,0.3277600713681561
235,0.3076923076923077,0.1369294605809128,0.4065997130559542,0.9364779874213838,0.3242581584444134
236,0.3076923076923077,0.1161825726141079,0.3859397417503589,0.969811320754717,0.2758920798079473
237,0.3076923076923077,0.1161825726141079,0.3997130559540891,0.8905660377358489,0.2430640944729189
238,0.3076923076923077,0.2116182572614108,0.4020086083213776,0.9245283018867924,0.0763914730084603
239,0.3076923076923077,0.1369294605809128,0.4065997130559542,0.8924528301886792,0.0542560461745763
240,0.3076923076923077,0.1576763485477178,0.4111908177905308,0.8257861635220127,0.0836111878620778
241,0.3076923076923077,0.1369294605809128,0.4548063127690098,0.8358490566037737,0.0840146950623881
242,0.3076923076923077,0.0954356846473029,0.4169296987087518,0.9773584905660372,0.080304858527035
243,0.3076923076923077,0.0954356846473029,0.4548063127690098,0.7691823899371064,0.0834865285417808
244,0.3076923076923077,0.1369294605809128,0.4364418938307031,0.7679245283018865,0.0838517263825626
245,0.3076923076923077,0.0954356846473029,0.4444763271162122,0.8918238993710688,0.082017190358784
246,0.3076923076923077,0.0954356846473029,0.435294117647059,0.918238993710692,0.0717994220711024
247,0.2307692307692307,0.3858921161825727,0.8278335724533714,0.4792452830188676,0.3098578451894273
248,0.2307692307692307,0.4024896265560166,0.8140602582496417,0.4767295597484278,0.317349985363264
249,0.2307692307692307,0.1327800829875519,0.8645624103299858,0.2396226415094338,0.3172039487055155
250,0.2307692307692307,0.1618257261410788,0.803730272596844,0.5144654088050311,0.3128231771863425
251,0.2307692307692307,0.2987551867219917,0.8094691535150647,0.5132075471698112,0.336134540105139
252,0.2307692307692307,0.3568464730290457,0.797991391678623,0.5660377358490569,0.339547581898953
253,0.0,0.1327800829875519,0.7842180774748924,0.6220125786163528,0.3311221724031298
254,0.2307692307692307,0.2821576763485477,0.8117647058823532,0.4672955974842763,0.3144429475628949
255,0.2307692307692307,0.2821576763485477,0.9093256814921088,0.2415094339622632,0.306750056017528
256,0.2307692307692307,0.1327800829875519,0.7532281205164995,0.7050314465408807,0.3209134666516368
257,0.2307692307692307,0.1327800829875519,0.7658536585365856,0.69685534591195,0.3542359250411029
258,0.2307692307692307,0.2821576763485477,0.8175035868005738,0.5490566037735842,0.3483223563463308
259,0.2307692307692307,0.3858921161825727,0.8048780487804876,0.545911949685534,0.3399537370403886
260,0.2307692307692307,0.1327800829875519,0.800286944045911,0.5754716981132075,0.3529266533891485
261,0.2307692307692307,0.2365145228215768,0.8519368723098997,0.4289308176100626,0.3508285594454348
262,0.2307692307692307,0.1327800829875519,0.8542324246771882,0.3754716981132073,0.3466521436703402
263,0.2307692307692307,0.2987551867219917,0.8209469153515068,0.5509433962264145,0.3402109162065489
264,0.2307692307692307,0.2987551867219917,0.8278335724533714,0.5163522012578614,0.3407603591780176
265,0.2307692307692307,0.1327800829875519,0.7876614060258254,0.6125786163522013,0.3385218284460313
266,0.2307692307692307,0.1327800829875519,0.8278335724533714,0.5509433962264145,0.3334486978127935
267,0.2307692307692307,0.2987551867219917,0.8473457675753231,0.4867924528301888,0.3370885396302001
268,0.2307692307692307,0.2821576763485477,0.7853658536585368,0.677987421383647,0.3383866241540267
269,0.2307692307692307,0.3568464730290457,0.8083213773314206,0.5918238993710689,0.3377065509690756
270,0.2307692307692307,0.2821576763485477,0.8152080344332857,0.596226415094339,0.3278909259215558
271,0.2307692307692307,0.1327800829875519,0.8140602582496417,0.5943396226415087,0.3123587500832344
272,0.2307692307692307,0.2821576763485477,0.8427546628407465,0.4641509433962261,0.3140244962045683
273,0.2307692307692307,0.2074688796680498,0.8955523672883787,0.4226415094339621,0.3135857039193848
274,0.2307692307692307,0.2821576763485477,0.8278335724533714,0.6339622641509433,0.312484927680339
275,0.2307692307692307,0.2821576763485477,0.9001434720229557,0.3610062893081762,0.3126469707920734
276,0.2307692307692307,0.3858921161825727,0.8944045911047347,0.2981132075471695,0.3243490035001238
277,0.2307692307692307,0.1327800829875519,0.8794835007173605,0.4232704402515717,0.3181703138069983
278,0.2307692307692307,0.1327800829875519,0.841606886657102,0.5691823899371071,0.308192228163105
279,0.8461538461538463,0.1327800829875519,0.7824964131994268,0.4948113207547164,0.4627450704398617
280,0.0769230769230769,0.1078838174273859,0.7672883787661404,0.5059748427672952,0.4428848296883976
281,0.0,0.1327800829875519,0.7862266857962701,0.3775157232704398,0.4494968515118834
282,0.0,0.1327800829875519,0.7342898134863702,0.6375786163522017,0.4254957472205432
283,0.8461538461538463,0.1327800829875519,0.7377331420373028,0.5988993710691819,0.4457175708205999
284,0.0,0.1327800829875519,0.7560975609756095,0.5853773584905655,0.4958362954374571
285,0.2307692307692307,0.0414937759336099,0.7055954088952658,0.758647798742139,0.416239415193438
286,0.0,0.1327800829875519,0.7357245337159255,0.6325471698113203,0.4291255100029935
287,0.0,0.1327800829875519,0.8269727403156382,0.4089622641509436,0.4083653578814274
288,0.0,0.1327800829875519,0.6797704447632711,0.8287735849056608,0.4136731543736445
289,0.0,0.1327800829875519,0.6892395982783359,0.8116352201257859,0.2771538946070562
290,0.8461538461538463,0.1327800829875519,0.7159253945480635,0.7577044025157234,0.3264226726012659
291,0.0,0.1327800829875519,0.7624103299856526,0.5600628930817608,0.3781149512486511
292,0.8461538461538463,0.1327800829875519,0.739167862266858,0.6786163522012574,0.370882491166444
293,0.8461538461538463,0.2074688796680498,0.7670014347202296,0.6064465408805031,0.3605358807473434
294,0.0,0.1327800829875519,0.7655667144906748,0.5773584905660378,0.3594186251484207
295,0.0,0.1327800829875519,0.7454806312769011,0.6655660377358492,0.345799072550175
296,0.0,0.1327800829875519,0.7494978479196561,0.671069182389938,0.3427972106473361
297,0.0,0.1327800829875519,0.7084648493543759,0.7624213836477987,0.3330189849888517
298,0.8461538461538463,0.1327800829875519,0.7489239598278337,0.7158805031446542,0.3343215735679423
299,0.0,0.1327800829875519,0.7968436154949785,0.5694968553459114,0.302757330496875
300,0.8461538461538463,0.1327800829875519,0.7058823529411766,0.8349056603773581,0.3051254623327523
301,0.0,0.1327800829875519,0.7228120516499281,0.7487421383647792,0.306633722827685
