,rain (mm),surface_pressure (hPa),dewpoint_2m (°C),windgusts_10m (km/h),diffuse_radiation (W/m²),Yield (mt/ha)
251,0.0608722692995413,0.9370807746811528,0.7649082568807337,0.7388888888888889,0.5715137067938012,0.336134540105139
252,0.1031252429448806,0.9367973547472844,0.7763761467889903,0.6777777777777776,0.6638855780691295,0.339547581898953
253,0.2038404726735598,0.9300897496457255,0.78440366972477,0.0,0.7091775923718706,0.3311221724031298
254,0.0913861463111249,0.9463391591875308,0.7511467889908254,0.6777777777777776,0.3659117997616214,0.3144429475628949
255,0.1005597450050532,0.9437883797827116,0.7419724770642202,0.7388888888888889,0.4791418355184738,0.306750056017528
256,0.2796392754411879,0.9295229097779883,0.7866972477064218,0.061111111111111,0.7926102502979737,0.3209134666516368
257,0.1921208116302573,0.9276334435521978,0.7958715596330275,0.0388888888888888,0.8605482717520858,0.3542359250411029
258,0.0953898779444919,0.9297118564005676,0.7889908256880735,0.0,0.8087008343265789,0.3483223563463308
259,0.0539143279172821,0.9381199811053378,0.7763761467889903,0.0388888888888888,0.4910607866507743,0.3399537370403886
260,0.0901617041125709,0.936891828058574,0.78440366972477,0.0777777777777777,0.6871275327771156,0.3529266533891485
261,0.0368110083184327,0.9339631554085964,0.7752293577981648,0.1166666666666666,0.5953516090584023,0.3508285594454348
262,0.1057879188369742,0.9378365611714692,0.7522935779816513,0.0388888888888888,0.6561382598331345,0.3466521436703402
263,0.096381093057607,0.9350023618327832,0.7947247706422016,0.0,0.6340882002383794,0.3402109162065489
264,0.1320842727202052,0.930845536136042,0.78440366972477,0.5611111111111111,0.6817640047675799,0.3407603591780176
265,0.174453859908264,0.9307510628247524,0.78440366972477,0.061111111111111,0.7157330154946355,0.3385218284460313
266,0.1736181295187747,0.9290505432215408,0.801605504587156,0.0777777777777777,0.6650774731823597,0.3334486978127935
267,0.1532301951333281,0.935852621634389,0.7924311926605503,0.0166666666666666,0.4958283671036949,0.3370885396302001
268,0.2054536266811785,0.92716107699575,0.8096330275229358,0.0388888888888888,0.8772348033373061,0.3383866241540267
269,0.1320065303583923,0.930845536136042,0.7981651376146788,0.6166666666666667,0.6847437425506553,0.3377065509690756
270,0.2215851667573661,0.9318847425602268,0.8061926605504586,0.0166666666666666,0.6918951132300353,0.3278909259215558
271,0.1960662364922646,0.9341521020311774,0.8038990825688073,0.061111111111111,0.6561382598331345,0.3123587500832344
272,0.1645417087771127,0.943316013226264,0.7775229357798161,0.7611111111111108,0.3408820023837902,0.3140244962045683
273,0.0977221487988805,0.939253660840814,0.8130733944954125,0.0166666666666666,0.5887961859356374,0.3135857039193848
274,0.2731866594107128,0.9333018422295716,0.8325688073394493,0.061111111111111,0.7860548271752079,0.312484927680339
275,0.0535061805177641,0.932073689182806,0.7924311926605503,0.1166666666666666,0.5381406436233616,0.3126469707920734
276,0.1197815439633056,0.9416154936230524,0.7614678899082565,0.1166666666666666,0.4731823599523239,0.3243490035001238
277,0.1281777190391043,0.9388757675956558,0.7958715596330275,0.0388888888888888,0.5023837902264598,0.3181703138069983
278,0.2341405581901578,0.9331128956069924,0.8199541284403669,0.0166666666666666,0.6406436233611443,0.308192228163105
279,0.2411179351628702,0.7490316485592832,0.71875,0.261111111111111,0.4386174016686532,0.4627450704398617
280,0.1995452071833942,0.7511100614076529,0.7107224770642202,0.3388888888888888,0.6638855780691295,0.4428848296883976
281,0.2162500971779522,0.7539914974019837,0.6682912844036695,0.3777777777777778,0.7854588796185928,0.4494968515118834
282,0.3109986006374874,0.7525507794048174,0.7348050458715596,0.3,0.6775923718712744,0.4254957472205432
283,0.2617099432480759,0.7504251299008029,0.7233371559633026,0.261111111111111,0.544994040524434,0.4457175708205999
284,0.3625320687242478,0.748512045347189,0.7293577981651373,0.1999999999999999,0.6632896305125144,0.4958362954374571
285,0.4581551737541787,0.7428672649976384,0.7551605504587156,0.3388888888888888,0.7315256257449341,0.416239415193438
286,0.2980059084194978,0.758455361360415,0.7368119266055042,0.3166666666666666,0.5053635280095352,0.4291255100029935
287,0.2849840628158283,0.7551015588096366,0.7147362385321099,0.3166666666666666,0.3730631704410014,0.4083653578814274
288,0.5626797792116925,0.742347661785546,0.7568807339449539,0.3,0.8617401668653151,0.4136731543736445
289,0.4658030785975278,0.7407888521492687,0.7603211009174311,0.2166666666666666,0.9657330154946364,0.2771538946070562
290,0.3577606312679778,0.7435049598488437,0.7654816513761467,0.2166666666666666,0.8048271752085809,0.3264226726012659
291,0.2407000699681256,0.7506613131790285,0.7313646788990824,0.4388888888888888,0.4350417163289628,0.3781149512486511
292,0.3749805644095467,0.7496221067548419,0.7568807339449539,0.5388888888888888,0.705005959475566,0.370882491166444
293,0.2593582368032341,0.7476854038734064,0.7588876146788985,0.3166666666666666,0.5131108462455303,0.3605358807473434
294,0.3316294799035995,0.7503306565895134,0.738532110091743,0.1777777777777777,0.7368891537544688,0.3594186251484207
295,0.3239815750602504,0.7483467170524332,0.7600344036697244,0.3388888888888888,0.5905840286054818,0.345799072550175
296,0.401578169944803,0.7436702881435995,0.7623279816513757,0.4388888888888888,0.6764004767580452,0.3427972106473361
297,0.471536577781233,0.7434813415210204,0.7606077981651373,0.1777777777777777,0.7830750893921334,0.3330189849888517
298,0.3610938350307082,0.7431979215871518,0.7838302752293576,0.3777777777777778,0.7318235995232407,0.3343215735679423
299,0.3516189846847547,0.7472602739726035,0.7692087155963301,0.2388888888888888,0.4663289630512515,0.302757330496875
300,0.5475005830677137,0.7405999055266896,0.7861238532110089,0.2166666666666666,0.956197854588796,0.3051254623327523
301,0.4171849490787531,0.7442843646669814,0.7712155963302751,0.3388888888888888,0.7219904648390938,0.306633722827685
302,0.4919633833475861,0.745063769485121,0.7823967889908254,0.3999999999999999,0.6823599523241959,0.3077980347198671
303,0.4123940760320298,0.7476381672177617,0.7841169724770642,0.3,0.6716328963051246,0.3176345426278015
304,0.2686484490398818,0.7557156353330186,0.7431192660550456,0.3388888888888888,0.379916567342073,0.3284728288215123
305,0.3521534634222187,0.7518186112423244,0.7634747706422016,0.2777777777777777,0.5500595947556621,0.3196662916914551
306,0.5478115525149654,0.7465753424657535,0.8147935779816509,0.2777777777777777,0.8706793802145412,0.306334443422002
307,0.3155951177796782,0.7459848842701948,0.7904243119266052,0.3611111111111111,0.4874851013110839,0.3133790848643059
308,0.2516520251885252,0.7538497874350494,0.7511467889908254,0.261111111111111,0.4162693682955898,0.3114656847311138
309,0.3833864572805722,0.7508502598016058,0.7864105504587156,0.2388888888888888,0.4573897497020263,0.3512011243303374
310,0.513342532846148,0.746551724137932,0.8136467889908254,0.1388888888888889,0.7362932061978547,0.3749464276858086
311,0.2733421441343387,0.9803495512517716,0.8646788990825689,0.8611111111111109,0.2800953516090581,0.3378447563052708
312,0.2356176630646039,0.983278223901749,0.8463302752293576,0.7999999999999998,0.5375446960667456,0.3374861068006569
313,0.2362396019591075,0.9867737364194618,0.818807339449541,0.8777777777777778,0.5327771156138259,0.3440027284061455
314,0.2731283526393532,0.9846008502598024,0.8532110091743119,0.961111111111111,0.3963051251489866,0.3374026586568077
315,0.3054497395630878,0.9810108644307984,0.8600917431192658,0.961111111111111,0.3724672228843864,0.3306329182385449
316,0.2841094612454327,0.981105337742088,0.8577981651376145,0.7777777777777777,0.3748510131108458,0.3257992545376363
317,0.4030747104097023,0.973830892772792,0.8772935779816513,0.6166666666666667,0.4874851013110839,0.3019311476441432
318,0.2890849724014616,0.9903637222484658,0.8463302752293576,0.9777777777777776,0.1811680572109653,0.2815538485166193
319,0.2004198087537899,0.9894189891355688,0.8405963302752291,0.6777777777777776,0.1591179976162102,0.2824206246154348
320,0.405173754178652,0.9731695795937654,0.8681192660550456,0.9777777777777776,0.5655542312276514,0.2864562382202316
321,0.4243761175464511,0.9714690599905538,0.8727064220183482,0.6000000000000001,0.6615017878426692,0.2894309005674084
322,0.4234820803856022,0.973452999527634,0.8795871559633026,0.5777777777777777,0.5494636471990462,0.2942056856596488
323,0.3093368576537355,0.9817666509211148,0.8600917431192658,0.8777777777777778,0.302741358760429,0.2911041799966185
324,0.3806654746171188,0.9806329711856404,0.8738532110091741,0.4166666666666666,0.5333730631704401,0.2924931238462981
325,0.2149576304128119,0.9776098252243736,0.8864678899082565,0.7166666666666666,0.3498212157330154,0.2935113917797286
326,0.3471002099043768,0.9817666509211148,0.8612385321100917,0.6777777777777776,0.4266984505363527,0.2942428019688771
327,0.3604330249552981,0.9788379782711392,0.8738532110091741,0.8777777777777778,0.4380214541120382,0.2940351554635256
328,0.3839889605846226,0.974870099196977,0.8738532110091741,0.8999999999999999,0.4076281287246712,0.2886946196135155
329,0.3240495996268366,0.9749645725082664,0.8612385321100917,0.7999999999999998,0.5345649582836711,0.287075010190898
330,0.4910401928010572,0.9725082664147386,0.8990825688073389,0.5166666666666666,0.5005959475566146,0.2804221956711947
331,0.2217600870714452,0.9806329711856404,0.8738532110091741,0.7777777777777777,0.1746126340881999,0.2764908865215592
332,0.4685920858275675,0.9707132735002376,0.8887614678899078,0.8611111111111109,0.6942789034564956,0.2724407107339604
333,0.3815983829588742,0.974870099196977,0.8772935779816513,0.7166666666666666,0.5226460071513706,0.265995380106355
334,0.4411490321075955,0.975814832309874,0.8899082568807337,0.7611111111111108,0.4845053635280094,0.33227885574253
335,0.5083378683044391,0.9775153519130856,0.8979357798165135,0.5166666666666666,0.4487485101311086,0.3151919432139093
336,0.3229612065614553,0.9872461029759112,0.8658256880733943,0.8777777777777778,0.100715137067938,0.3083218299307235
337,0.3168389955686854,0.9839395370807758,0.8933486238532109,0.7,0.3748510131108458,0.3060498755378234
338,0.4812835263935319,0.9772319319792172,0.9139908256880732,0.5166666666666666,0.5864123957091771,0.2973093285254422
339,0.3153813262846926,0.9761927255550304,0.9082568807339446,0.5777777777777777,0.3206197854588795,0.2971764512622845
340,0.2708349529658711,0.9860179499291456,0.8761467889908254,0.9999999999999998,0.1930870083432658,0.2911511420405634
341,0.2655290367721371,0.9835616438356158,0.8853211009174311,0.7166666666666666,0.2228843861740164,0.285314302575488
342,0.3918798103086373,0.977042985356638,0.9116972477064214,0.2388888888888888,0.4225268176400472,0.2791369028368874
343,0.2756938505791806,0.489749645725082,0.5779816513761467,0.1777777777777777,0.3295589988081047,0.0609374955608033
344,0.2726813340589287,0.491544638639585,0.5745412844036695,0.261111111111111,0.5452920143027407,0.0595640178908708
345,0.2350929021223664,0.4942843646669814,0.5458715596330275,0.1777777777777777,0.5631704410011911,0.0586679856765294
346,0.4004703412889684,0.4928672649976384,0.5791284403669721,0.1999999999999999,0.5292014302741355,0.0589500698921554
347,0.3211536966493041,0.4906943788379792,0.5745412844036695,0.1999999999999999,0.4231227651966622,0.0594950250696854
348,0.5841561066625204,0.488899385923478,0.6089449541284404,0.1611111111111111,0.4088200238379023,0.060315951200093
349,0.6667962372696882,0.4833254605573938,0.5997706422018347,0.1166666666666666,0.5303933253873656,0.1261673139734469
350,0.3487133639119957,0.4987246102975913,0.5653669724770638,0.1611111111111111,0.2288438617401662,0.0994416880021146
351,0.4588937261914017,0.4946622579121396,0.6089449541284404,0.261111111111111,0.1799761620977351,0.0975705410976493
352,0.8260320298530669,0.482097307510628,0.5928899082568804,0.1777777777777777,0.5989272943980928,0.2196551068531872
353,0.6685065692295732,0.480680207841285,0.5974770642201834,0.261111111111111,0.5756853396901067,0.1545331717147417
354,0.4576304128119413,0.4836088804912606,0.5974770642201834,0.2777777777777777,0.556019070321812,0.1630584357042588
355,0.295168312213325,0.4913556920170059,0.5814220183486234,0.261111111111111,0.3230035756853397,0.1302251919875874
356,0.4267861307626526,0.4906943788379792,0.5963302752293576,0.1166666666666666,0.5423122765196662,0.1303138709683856
357,0.3439322086604991,0.4886159659896076,0.5928899082568804,0.1166666666666666,0.4493444576877228,0.1297716709239828
358,0.5070356837440722,0.4910722720831355,0.5928899082568804,0.2166666666666666,0.4636471990464836,0.0818396575049739
359,0.3904221410246443,0.4884270193670286,0.5974770642201834,0.1777777777777777,0.4672228843861732,0.0805695613770217
360,0.5699486900412035,0.4840812470477083,0.6100917431192658,0.1611111111111111,0.4845053635280094,0.0859941002471263
361,0.6975044701858042,0.4830420406235252,0.5986238532110093,0.1999999999999999,0.5584028605482714,0.0858648021348693
362,0.520990437689497,0.4838923004251292,0.5963302752293576,0.1999999999999999,0.4606674612634083,0.0880992964076619
363,0.676902744305372,0.4876712328767123,0.6410550458715591,0.1999999999999999,0.3045292014302743,0.0856992840774621
364,0.6749980564409548,0.4805857345299955,0.6146788990825685,0.261111111111111,0.7598331346841474,0.0814702964330332
365,0.4832465210293089,0.4837978271138397,0.6066513761467891,0.1777777777777777,0.5399284862932059,0.0767613066544281
366,0.6447368421052632,0.4852149267831827,0.6227064220183482,0.1388888888888889,0.5315852205005958,0.0738481881139615
367,0.5686659410712898,0.488899385923478,0.6009174311926606,0.1611111111111111,0.5589988081048864,0.0768371179489008
368,0.3843582368032341,0.4964572508266425,0.5917431192660545,0.2388888888888888,0.2949940405244331,0.0756112605906896
369,0.4352989193811708,0.4926783183750594,0.6399082568807337,0.2166666666666666,0.4004767580452921,0.0801425008084343
370,0.6981652802612144,0.4872933396315542,0.6490825688073389,0.2166666666666666,0.6883194278903457,0.0842224729857977
371,0.3511039415377439,0.4872933396315542,0.6146788990825685,0.2388888888888888,0.4547079856972584,0.0835718039276197
372,0.3112804166990592,0.4951346244685872,0.586009174311926,0.1999999999999999,0.4243146603098924,0.0899663965651562
373,0.6855127108761564,0.491733585262164,0.6605504587155964,0.1999999999999999,0.4463647199046483,0.0938524451364627
374,0.7893765062582603,0.4871988663202646,0.6456422018348622,0.1611111111111111,0.556019070321812,0.0975998954448549
375,0.4749475239057763,0.6488427019367027,0.6926605504587156,0.1388888888888889,0.2205005959475561,0.0390339827714091
376,0.426086449506336,0.6509211147850742,0.6811926605504586,0.1611111111111111,0.4123957091775927,0.0434669465077486
377,0.4137837207494363,0.6535663675011811,0.6731651376146788,0.1611111111111111,0.4940405244338497,0.0406443882838665
378,0.552184560366944,0.6522437411431277,0.6811926605504586,0.1166666666666666,0.4207389749702019,0.0414061789430379
379,0.4990282204773381,0.6504487482286248,0.6777522935779814,0.1,0.3522050059594757,0.0418475617569122
380,0.6565731166912852,0.6478979688238073,0.7064220183486234,0.1166666666666666,0.3081048867699647,0.0419837171705192
381,0.7846536577781233,0.6424185167690144,0.693807339449541,0.0166666666666666,0.51072705601907,0.0364738737105628
382,0.4578053331260203,0.6581010864430805,0.6743119266055047,0.1611111111111111,0.1644815256257445,0.0455969176271469
383,0.5001166135427195,0.6535663675011811,0.7144495412844032,0.061111111111111,0.075089392133492,0.0396951629511889
384,0.7667146077897847,0.6416627302786964,0.6857798165137612,0.1611111111111111,0.6025029797377832,0.0357397322824794
385,0.7093407447718262,0.6401511572980638,0.6915137614678897,0.1,0.6191895113230035,0.02840237901876
386,0.6746287802223432,0.643363249881908,0.6961009174311923,0.1,0.5286054827175204,0.0243920776602908
387,0.5251496540464899,0.6504487482286248,0.6892201834862384,0.1777777777777777,0.1513706793802143,0.0296662211737198
388,0.6435512710876157,0.6494095418044399,0.6995412844036695,0.1388888888888889,0.4678188319427891,0.03498243671825
389,0.592532846147866,0.6480869154463864,0.7029816513761467,0.1,0.3420738974970203,0.0333735846601613
390,0.7199331415688409,0.6500708549834666,0.7029816513761467,0.1,0.3796185935637655,0.0347843993287379
391,0.6133289279328307,0.648181388757676,0.6995412844036695,0.1388888888888889,0.3682955899880809,0.0357855769410668
392,0.7232566275363446,0.6432687765706184,0.7064220183486234,0.1166666666666666,0.4821215733015491,0.0330119231598521
393,0.7101959107517687,0.6426074633915917,0.6869266055045871,0.0777777777777777,0.4588796185935631,0.031567159489993
394,0.7320803856021146,0.643363249881908,0.7064220183486234,0.1777777777777777,0.4713945172824787,0.0341321900907426
395,0.640966337557335,0.6461029759093062,0.7316513761467891,0.0388888888888888,0.2210965435041711,0.0326457167850335
396,0.7689302651014538,0.6402456306093534,0.7041284403669721,0.1166666666666666,0.7455303933253865,0.0332638130810375
397,0.7522156573116691,0.6437411431270679,0.693807339449541,0.1,0.4976162097735392,0.0334795245400455
398,0.8722109927699604,0.6445914029286719,0.7098623853211006,0.1,0.4433849821215729,0.034685296174649
399,0.68613464977066,0.6477090222012283,0.7029816513761467,0.1611111111111111,0.5297973778307505,0.0349203665755799
400,0.6865427971701781,0.6556447803495526,0.7029816513761467,0.1,0.1317044100119186,0.0321254575827859
401,0.6618790328850191,0.6516769012753905,0.7511467889908254,0.1388888888888889,0.34684147794994,0.0326539350597579
402,0.8230195133328151,0.6462919225318853,0.7350917431192658,0.1,0.6263408820023835,0.0324147425787773
403,0.5747104097022467,0.6464808691544643,0.7213302752293576,0.1611111111111111,0.3164481525625739,0.0338248507093597
404,0.5243916660188136,0.6542276806802079,0.7087155963302747,0.1611111111111111,0.2389749702026216,0.0339588486765129
405,0.7207883075487833,0.6504487482286248,0.7603211009174311,0.1,0.2634088200238378,0.0339788856161445
406,0.773031174687087,0.6464808691544643,0.7442660550458715,0.1,0.4779499404052445,0.0339559827008821
407,0.4360374718183938,0.0557392536608407,0.3681192660550456,0.3388888888888888,0.3122765196662693,0.2426597138071315
408,0.395941848713364,0.0571563533301837,0.352064220183486,0.2388888888888888,0.533969010727056,0.2329145610295421
409,0.4221604602347819,0.0598016060462907,0.3371559633027523,0.3166666666666666,0.6358760429082237,0.1991304220416365
410,0.5600559745005054,0.0581010864430791,0.3669724770642197,0.2166666666666666,0.5023837902264598,0.2308063107266107
411,0.5131190235559356,0.0564005668398674,0.3577981651376145,0.2777777777777777,0.4404052443384985,0.2313955451612633
412,0.7041903133017182,0.0542276806802064,0.3853211009174306,0.261111111111111,0.4988081048867694,0.3139034140439893
413,0.7515548472362591,0.0486537553141239,0.3853211009174306,0.1777777777777777,0.6537544696066742,0.3189505514464165
414,0.4664541708777112,0.0634860651865842,0.3600917431192658,0.2388888888888888,0.3563766388557803,0.325397580221
415,0.7233343698981576,0.0611242324043459,0.363532110091743,0.3166666666666666,0.2312276519666265,0.3149652951839295
416,0.8761952888128741,0.0476145488899391,0.3830275229357793,0.3166666666666666,0.7598331346841474,0.3072127634025123
417,0.7290095623105031,0.0465753424657524,0.3841743119266052,0.2777777777777777,0.7872467222884381,0.3179738706911001
418,0.6381676125320688,0.0497874350495983,0.3864678899082565,0.3,0.6662693682955898,0.28318356916498
419,0.476308015237503,0.0568729333963151,0.3692660550458715,0.2777777777777777,0.3075089392133487,0.2828076162827159
420,0.6033584700303195,0.0557392536608407,0.3853211009174306,0.2166666666666666,0.5441001191895114,0.2630627685509972
421,0.5183277617974035,0.0547000472366558,0.3887614678899078,0.2388888888888888,0.4517282479141831,0.2613535008175576
422,0.6582445774702635,0.0565895134624465,0.3818807339449539,0.2388888888888888,0.5613825983313467,0.2977699235974471
423,0.5652647127419731,0.0545111006140768,0.3830275229357793,0.2777777777777777,0.5792610250297971,0.2969093211605884
424,0.6955803467309337,0.0500708549834669,0.3956422018348617,0.3999999999999999,0.6102502979737783,0.2720678856678518
425,0.853727746248931,0.048842701936703,0.3830275229357793,0.2388888888888888,0.668057210965435,0.2721935916865207
426,0.5304361346497707,0.0503542749173355,0.3979357798165135,0.2388888888888888,0.6698450536352794,0.2723539880901635
427,0.8674492731089172,0.0534718941898919,0.408256880733945,0.3166666666666666,0.3760429082240759,0.272289169119778
428,0.8074710409702247,0.0469532357109105,0.4025229357798165,0.3,0.876042908224075,0.2719016010051057
429,0.6844631889916817,0.050259801606046,0.3864678899082565,0.3166666666666666,0.6609058402860541,0.2734232472257294
430,0.9060094845681412,0.0512990080302309,0.4002293577981648,0.2777777777777777,0.5941597139451731,0.2738106630149252
431,0.6444841794293711,0.0544166273027872,0.4002293577981648,0.3611111111111111,0.5947556615017873,0.2737913405780186
432,0.5269765995490944,0.0621634388285308,0.3749999999999995,0.2388888888888888,0.3051251489868885,0.2819009899808269
433,0.7029658711031641,0.0598960793575802,0.4105504587155963,0.2777777777777777,0.4463647199046483,0.2802948923921379
434,0.923054497395631,0.0532829475673128,0.4288990825688072,0.3999999999999999,0.7729439809296781,0.2568800759169201
435,0.5458485578791884,0.0539442607463378,0.4105504587155963,0.261111111111111,0.4523241954707981,0.2640244865639254
436,0.5021184793594029,0.061313179026925,0.3853211009174306,0.2166666666666666,0.3462455303933249,0.2900980463305529
437,0.8018152841483325,0.0581010864430791,0.4094036697247705,0.3166666666666666,0.3867699642431463,0.3011749903726897
438,0.8239329860841172,0.0535663675011814,0.4128440366972477,0.261111111111111,0.5935637663885571,0.3071309500196586
439,0.2465210293088704,0.970051960321209,0.9185779816513762,0.7,0.1179976162097733,0.0226418831576654
440,0.1164580579958019,0.9721303731695804,0.9071100917431189,0.6166666666666667,0.3665077473182356,0.0143166799311459
441,0.1516364767161626,0.975059045819556,0.8887614678899078,0.4611111111111111,0.3337306317044102,0.0135442381038562
442,0.2754217523128353,0.973452999527634,0.910550458715596,0.4611111111111111,0.4112038140643617,0.0248315871031095
443,0.2543730078519786,0.970996693434106,0.9116972477064214,0.6166666666666667,0.2938021454112038,0.0248315871031095
444,0.2519435590453238,0.9692961738308928,0.9311926605504586,0.3166666666666666,0.3087008343265789,0.0221981935586348
445,0.4377866749591853,0.96343882853094,0.9231651376146788,0.3166666666666666,0.4779499404052445,0.0219070849711553
446,0.2042291844826246,0.9797827113840344,0.8956422018348622,0.5388888888888888,0.1305125148986889,0.019228886165462
447,0.1673404338023789,0.974681152574398,0.9495412844036696,0.261111111111111,0.007747318235995,0.0186949930034137
448,0.4476210837285237,0.9617383089277284,0.9220183486238532,0.6777777777777776,0.6048867699642426,0.0112612442622116
449,0.3006102775402317,0.9598488427019376,0.9300458715596328,0.5166666666666666,0.5500595947556612,0.0148655587341833
450,0.2887740029542097,0.9629664619744922,0.93348623853211,0.4611111111111111,0.4231227651966622,0.0114442824043194
451,0.2416038249242012,0.9716580066131328,0.915137614678899,0.7166666666666666,0.1251489868891537,0.0074071767399539
452,0.3325040814739952,0.9711856400566852,0.9162844036697244,0.4999999999999999,0.3808104886769965,0.005320198241791
453,0.1797014693306382,0.9683514407179974,0.92545871559633,0.3611111111111111,0.2854588796185928,0.004716153058363
454,0.2720788307548784,0.9712801133679748,0.9197247706422016,0.5166666666666666,0.2687723480333726,0.0074922198211446
455,0.235792583378683,0.9679735474728391,0.9346330275229358,0.7,0.3575685339690104,0.0070181288446728
456,0.2954792816605769,0.96343882853094,0.9392201834862384,0.7388888888888889,0.3462455303933249,0.0068950067174191
457,0.3461089947912618,0.9624940954180464,0.9323394495412844,0.4777777777777777,0.4421930870083437,0.0191856131193298
458,0.3658166835108452,0.9628719886632028,0.9449541284403667,0.5777777777777777,0.4112038140643617,0.021517628883421
459,0.3079180595506492,0.967217760982523,0.9655963302752292,0.3,0.2699642431466036,0.02680951084792
460,0.4841211225997046,0.9598488427019376,0.9392201834862384,0.6166666666666667,0.7228843861740164,0.0312044639021357
461,0.3083845137215268,0.9628719886632028,0.943807339449541,0.7166666666666666,0.4171632896305124,0.0371241959710874
462,0.3275674414988727,0.9644780349551249,0.9495412844036696,0.5388888888888888,0.4725864123957088,0.0486945819668879
463,0.3932986084117236,0.9687293339631556,0.92545871559633,0.3388888888888888,0.5286054827175204,0.061610361659977
464,0.2322553059161937,0.9765706188001886,0.9231651376146788,0.4999999999999999,0.1281287246722287,0.0731807476557775
465,0.2106818005130995,0.9717524799244224,0.9759174311926602,0.5388888888888888,0.2228843861740164,0.0730013620064664
466,0.4316255927855088,0.9664619744922068,0.9678899082568804,0.3,0.599523241954707,0.0718859499108587
467,0.2742750524760943,0.9660840812470486,0.9598623853211006,0.7777777777777777,0.3134684147794986,0.0704989295436658
468,0.1642501749203141,0.974681152574398,0.9288990825688072,0.3777777777777778,0.1948748510131106,0.056530481249255
469,0.3516287024799813,0.9710911667453956,0.9655963302752292,0.3777777777777778,0.317044100119189,0.0657698706346422
470,0.4774935862551505,0.9658951346244696,0.9713302752293576,0.3999999999999999,0.5196662693682952,0.0784221773649247
471,0.2542175231283526,0.6398205007085505,0.7253440366972472,0.1388888888888889,0.3191299165673427,0.2111281404024629
472,0.2164833242633911,0.6415210203117621,0.733371559633027,0.0777777777777777,0.5426102502979728,0.2656179401424788
473,0.209700303195211,0.6445441662730271,0.6892201834862384,0.1166666666666666,0.540524433849821,0.2656434249579736
474,0.3461381481769416,0.6426547000472365,0.7419724770642202,0.1777777777777777,0.5202622169249103,0.2658478211894334
475,0.2783273730855944,0.6403401039206429,0.7316513761467891,0.1388888888888889,0.4195470798569718,0.238576967912269
476,0.4817985695405427,0.6389230042512999,0.7540137614678897,0.1611111111111111,0.4120977353992852,0.2657658329143661
477,0.5523303272953434,0.6329711856400575,0.7488532110091741,0.0388888888888888,0.533969010727056,0.2657687440234714
478,0.3057607090103398,0.6485592820028341,0.7213302752293576,0.061111111111111,0.2410607866507752,0.2382686867014697
479,0.3458757677058228,0.645536136041569,0.7293577981651373,0.1,0.1910011918951131,0.2657683889292234
480,0.6539881831610045,0.6316485592820023,0.7482798165137612,0.0777777777777777,0.5920738974970194,0.2657624737891537
481,0.5396583223198321,0.6300425129900802,0.7551605504587156,0.0777777777777777,0.5756853396901067,0.2657624737891537
482,0.3879538210370831,0.632923948984411,0.7620412844036695,0.1166666666666666,0.5429082240762813,0.2620270983445091
483,0.2675600559745005,0.6410958904109592,0.7534403669724767,0.1,0.2973778307508934,0.267540923506135
484,0.3867682500194356,0.6402928672649981,0.7683486238532105,0.1777777777777777,0.5169845053635282,0.2850190825275998
485,0.2788035450516987,0.6379310344827598,0.7729357798165135,0.1166666666666666,0.4320619785458874,0.2650647089459261
486,0.3921421907797559,0.640717997165801,0.7723623853211006,0.1388888888888889,0.4359356376638854,0.2546663105197468
487,0.3168098421830055,0.6379782711384046,0.7735091743119265,0.0777777777777777,0.4475566150178776,0.2517986669416132
488,0.4453471196454949,0.6335852621634395,0.7821100917431187,0.0388888888888888,0.4663289630512515,0.2578943355995783
489,0.549453859908264,0.6326405290505424,0.7723623853211006,0.1777777777777777,0.5357568533969004,0.2607930263620752
490,0.4674162326051466,0.6331601322626366,0.7735091743119265,0.1166666666666666,0.4526221692491057,0.285972127280557
491,0.5179876389644718,0.6377420878601807,0.8102064220183482,0.1388888888888889,0.3155542312276522,0.3029141988566397
492,0.5781505092124699,0.6299952763344354,0.790137614678899,0.1611111111111111,0.7401668653158526,0.2911799438345702
493,0.4211789629168935,0.6333963155408604,0.7803899082568804,0.0777777777777777,0.5271156138259827,0.1911774292694993
494,0.5185026821114826,0.6348134152102034,0.801605504587156,0.0777777777777777,0.514004767580452,0.2043069647483228
495,0.5059667262691441,0.6383089277279179,0.7838302752293576,0.1388888888888889,0.5497616209773537,0.1977259585821407
496,0.3045848557879188,0.6461029759093062,0.7752293577981648,0.0777777777777777,0.2711561382598328,0.1984484758174938
497,0.3588101531524528,0.6427019367028812,0.7993119266055047,0.1166666666666666,0.3974970202622168,0.2012564612389328
498,0.6085089015004276,0.6367501180916388,0.818233944954128,0.1388888888888889,0.6582240762812872,0.2088861270919369
499,0.2990165591230662,0.6365611714690615,0.78440366972477,0.0777777777777777,0.4278903456495828,0.2074901921998026
500,0.2529153385679857,0.6447331128956062,0.7551605504587156,0.1,0.4028605482717515,0.2101240317692018
501,0.5416407525460624,0.6417572035899859,0.8084862385321099,0.1611111111111111,0.4264004767580442,0.2112881886809972
502,0.641092668895281,0.6366556447803511,0.8084862385321099,0.1388888888888889,0.5435041716328954,0.2103979511401724
503,0.1873688097644406,0.8183750590458203,0.7803899082568804,0.1166666666666666,0.3736591179976156,0.3133310343071523
504,0.1555819015781699,0.8206424185167691,0.7654816513761467,0.1611111111111111,0.6108462455303925,0.2794420406339332
