,Wind_Direction,Wind_Speed_(km/h),temperature_2m (°C),relativehumidity_2m (%),dewpoint_2m (°C),surface_pressure (hPa),et0_fao_evapotranspiration (mm),vapor_pressure_deficit (kPa),soil_temperature_28_to_100cm (°C),soil_moisture_28_to_100cm (m³/m³),direct_radiation (W/m²),diffuse_radiation (W/m²),rain (mm),weathercode (wmo code),windgusts_10m (km/h),cloudcover (%),Production (mt),Area (ha),Yield (mt/ha)
622,0.23076923076923078,1.0,0.7876614060258254,0.5591194968553461,0.7821100917431187,0.7384978743504966,0.6190476190476195,0.4090909090909093,0.7036165833578356,0.7419354838709676,0.5779875840662185,0.6281287246722287,0.15083961750757988,0.0,0.5388888888888888,1.0,0.17603581073417435,0.06837490654523211,0.8171729199395924
623,0.23076923076923078,0.7302904564315353,0.7899569583931134,0.510062893081761,0.767201834862385,0.742843646669817,0.8095238095238102,0.4545454545454546,0.7530138194648632,0.4516129032258066,0.8018623900672532,0.43921334922526745,0.06207727590764209,0.0,0.49999999999999994,1.0,0.17113361459205312,0.06871474206484063,0.790343852027071
624,0.23076923076923078,0.5809128630705396,0.8083213773314206,0.4515723270440253,0.7626146788990824,0.7499291450165337,1.0000000000000004,0.5151515151515152,0.8388709203175533,0.3225806451612905,0.9891360579410244,0.15971394517282445,0.0,0.0,0.49999999999999994,0.0,0.17346676770270356,0.06878270916876232,0.800412295882505
625,0.23076923076923078,0.28215767634854777,0.8289813486370159,0.5327044025157237,0.8130733944954125,0.7454888993859239,0.8095238095238102,0.4545454545454546,0.8623934137018523,0.5161290322580646,0.8228142783238492,0.33909415971394496,0.11622483091036304,0.0,0.3,1.0,0.17036888591069166,0.06878270916876232,0.7860121246652181
626,0.38461538461538464,0.7759336099585064,0.7956958393113345,0.5710691823899374,0.7947247706422016,0.7401983939537082,0.6190476190476195,0.4090909090909093,0.7059688326962656,0.8387096774193549,0.48900672529746525,0.7896305125148984,0.21694006063904223,0.0,0.5388888888888888,1.0,0.17282520278531027,0.06905457758444913,0.7943067283916179
627,0.23076923076923078,0.8049792531120333,0.8163558106169297,0.515723270440251,0.7947247706422016,0.7405762871988664,0.8095238095238102,0.4696969696969697,0.7541899441340782,0.5806451612903226,0.8004397309881017,0.3897497020262217,0.0756044468630957,0.0,0.5777777777777777,1.0,0.17496421640360418,0.06898661048052743,0.8049992693039817
628,0.38461538461538464,0.3817427385892117,0.8335724533715925,0.4163522012578609,0.7740825688073389,0.7484175720358994,1.0000000000000004,0.5606060606060608,0.8682740370479269,0.3225806451612905,1.0000000000000002,0.16805721096543502,0.0031680012438777827,0.0,0.3611111111111111,0.014084507042253502,0.17440615234313844,0.06912254468837084,0.8008429196725315
629,0.23076923076923078,0.41908713692946065,0.8335724533715925,0.4459119496855344,0.78440366972477,0.7443552196504495,0.8095238095238102,0.5303030303030304,0.8435754189944134,0.5483870967741936,0.7361614071391622,0.3456495828367099,0.12423229417709711,0.0,0.3777777777777778,1.0,0.17279736916633442,0.06912254468837084,0.7934009304217317
630,0.23076923076923078,0.16182572614107887,0.8106169296987087,0.5163522012578614,0.790137614678899,0.7401983939537082,0.6190476190476195,0.4545454545454546,0.722434578065275,0.7419354838709676,0.5645369891360581,0.629916567342073,0.17336546684288265,0.0,0.3777777777777778,1.0,0.17350643060974416,0.06919051179229253,0.7959023506999937
631,0.3076923076923077,0.5601659751037346,0.8266857962697274,0.7106918238993716,0.8681192660550456,0.9641001417099684,0.6190476190476195,0.33333333333333337,0.7306674507497792,0.7096774193548389,0.632307294361097,0.29439809296781894,0.33662442665008163,0.0,0.5388888888888888,1.0,0.23755506707554255,0.1900360225650785,0.39669032196026754
