,weathercode (wmo code),temperature_2m (°C),relativehumidity_2m (%),dewpoint_2m (°C),Yield (mt/ha)
364,1.0,24.66582191780822,82.8925799086758,21.31650684931507,1.355104667609618
365,1.0,24.800967668488163,81.34767759562841,21.03802367941712,1.3750285714285717
366,1.0,24.43360730593607,84.83584474885845,21.506004566210045,1.3027064150943397
367,1.0,24.53928082191781,84.08276255707763,21.45490867579909,1.3636405228758168
368,1.0,24.584714611872148,84.52762557077625,21.579109589041096,1.5146625
369,51.0,24.37761839708561,86.22199453551913,21.76219262295082,1.274814453125
370,1.0,24.40582191780822,85.02694063926941,21.53889269406393,1.313643923240938
371,1.0,25.28574200913242,81.13481735159817,21.45859589041096,1.2510876777251183
372,1.0,24.248778538812783,86.98732876712329,21.79793378995434,1.2670815789473684
373,1.0,24.262420309653915,87.26263661202186,21.87059426229508,0.8557102069950037
374,1.0,24.507488584474885,86.01392694063927,21.849817351598173,1.004171052631579
375,1.0,24.66344748858448,83.81438356164384,21.52069634703196,1.159934595524957
376,1.0,24.63437214611872,84.75616438356164,21.692865296803653,1.1381411359724614
377,1.0,24.89341985428051,83.25056921675774,21.642725409836068,1.1069638554216867
378,1.0,24.833162100456622,83.3046803652968,21.55155251141553,1.1035972461273666
379,1.0,24.73954337899543,84.19280821917808,21.68843607305936,1.0625576592082615
380,1.0,24.69920091324201,84.77397260273973,21.755867579908674,1.0535121951219513
381,1.0,24.39110883424408,86.31409380692168,21.791336520947176,1.024047619047619
382,1.0,24.67952054794521,85.79006849315068,21.97493150684932,1.0279726890756302
383,1.0,25.06910958904109,82.94474885844748,21.736324200913245,0.9328606442577032
384,1.0,24.426415525114155,87.13675799086758,22.014520547945207,0.9399964985994398
385,1.0,24.500739981785063,86.17816484517304,21.888433515482696,0.9445413165266108
386,1.0,24.673698630136983,85.74623287671233,21.961826484018264,0.9480497198879552
387,1.0,24.705810502283104,85.462899543379,21.935582191780824,0.9776899171270718
388,1.0,24.906518264840184,83.30707762557077,21.65593607305936,1.0103487569060772
389,1.0,25.46902322404372,81.8690801457195,21.841939890710385,0.9838121546961326
390,1.0,24.81447488584475,86.37248858447488,22.246038812785383,0.943639502762431
391,1.0,25.16400684931507,83.28299086757991,21.909383561643835,0.96486701208981
392,1.0,25.03255707762557,82.82853881278538,21.66522831050228,0.9591013928410964
393,1.0,25.19142759562841,83.22620673952642,21.88447176684882,1.078835578094642
394,1.0,24.74148401826484,86.53356164383561,22.19425799086758,1.1503869331840486
395,51.0,24.6502397260274,86.36860730593607,22.075993150684933,0.0
396,1.0,20.96876712328767,86.54851598173516,18.5162899543379,0.0
397,1.0,20.84794520547945,86.36940639269406,18.3580593607306,0.0
398,1.0,20.93521174863388,84.78415300546447,18.10570355191257,0.0
399,1.0,20.674805936073057,87.84554794520548,18.49134703196347,0.0
400,1.0,20.712865296803653,87.49006849315069,18.45775114155251,0.0
401,1.0,20.807397260273973,87.96826484018266,18.6397602739726,0.0
402,51.0,20.65538479052823,88.99556010928961,18.69910063752277,0.0
403,2.0,20.688972602739724,87.55479452054794,18.453162100456623,0.0
404,1.0,21.110536529680363,87.59006849315068,18.850490867579907,0.0
405,3.0,20.541837899543378,89.71084474885845,18.723584474885847,0.0
406,3.0,20.587704918032784,89.83857012750455,18.79379553734062,0.0
407,2.0,20.75641552511416,88.67579908675799,18.7428196347032,0.0
408,1.0,20.84291095890411,87.03013698630137,18.50181506849315,0.0
409,2.0,20.816860730593607,87.95102739726028,18.656986301369862,0.0
410,2.0,20.89760928961749,87.92281420765028,18.734631147540984,0.0
411,1.0,20.89044520547945,87.39874429223744,18.611712328767123,0.0
412,2.0,20.796221461187216,88.45216894977169,18.74070776255708,0.0
413,2.0,20.852808219178083,88.42340182648402,18.780125570776256,0.0
414,3.0,20.603062386156648,89.4372723132969,18.73571265938069,0.0
415,1.0,20.945182648401826,88.35719178082192,18.864874429223743,0.0
416,1.0,21.05703196347032,87.96278538812786,18.89149543378996,0.0
417,3.0,20.70843607305936,89.56712328767124,18.866598173515985,0.0
418,3.0,20.72929189435337,88.94353369763206,18.769467213114755,0.0
419,2.0,20.8129794520548,88.96849315068494,18.849714611872145,0.0
420,1.0,20.93260273972603,88.14600456621005,18.812157534246577,0.0
421,1.0,21.05243150684932,86.06997716894978,18.52014840182649,0.0
422,1.0,21.53483606557377,85.54348816029145,18.851263661202186,0.0
423,2.0,21.001061643835616,89.31541095890411,19.108504566210044,0.0
424,1.0,21.13220319634703,87.40182648401826,18.8673401826484,0.0
425,1.0,21.158230593607307,85.81712328767124,18.5623401826484,0.9591025902508667
426,1.0,21.23761384335155,87.41290983606558,18.958754553734064,1.0242344879545089
427,1.0,20.991906392694062,88.70091324200914,18.979075342465755,1.037506726457399
428,51.0,20.81699771689497,89.07511415525114,18.880045662100457,0.0
429,1.0,26.58415525114156,85.26997716894977,23.852408675799087,1.0385890410958905
430,1.0,26.38668949771689,85.54006849315068,23.71922374429224,1.037508327781479
431,1.0,26.42668488160292,84.23747723132969,23.489993169398907,1.0571447631754505
432,1.0,26.33683789954338,86.0648401826484,23.774771689497715,1.0372568745808182
433,1.0,26.489566210045663,85.58595890410959,23.830388127853883,1.016857720836143
434,1.0,26.427671232876712,86.00913242009132,23.852214611872142,1.0022925170068029
435,51.0,26.40898224043716,86.66165755919855,23.96370673952641,0.9303711201079622
436,1.0,26.36337899543379,85.61118721461187,23.7151598173516,0.8689685197588747
437,1.0,26.697317351598173,84.57328767123288,23.812990867579902,0.8715803631472764
438,1.0,26.351632420091324,87.03082191780823,23.982488584474886,0.8837408149632598
439,1.0,26.393010018214937,87.11589253187614,24.0424408014572,0.8927043189368771
440,1.0,26.57902968036529,86.2810502283105,24.06020547945205,0.907092105263158
441,1.0,26.568150684931503,85.26746575342466,23.844189497716897,0.8977463863337712
442,1.0,26.431312785388126,86.60045662100457,23.97662100456621,0.9019316688567676
443,1.0,26.67624089253188,85.7860883424408,24.056807832422585,0.905
444,1.0,26.59384703196347,85.43173515981735,23.896780821917808,0.9072039473684212
445,1.0,26.64328767123288,85.60296803652967,23.98837899543379,0.90657824933687
446,1.0,26.61126712328767,85.9154109589041,24.01655251141553,0.8904856952761145
447,1.0,26.42208561020037,86.49988615664846,23.95203779599272,0.8856053511705686
448,1.0,26.773013698630137,86.22477168949771,24.239246575342463,0.8655585284280937
449,1.0,26.741940639269405,85.33287671232877,24.025799086757992,0.8537123745819397
450,1.0,26.55603881278539,86.85342465753425,24.153424657534245,0.8415080428954423
451,1.0,26.620821948998177,86.1540300546448,24.07740209471767,0.8220864280891289
452,1.0,26.660559360730595,86.41655251141553,24.16673515981736,1.021817398794143
453,1.0,26.671575342465754,86.20456621004566,24.13325342465753,0.9703296703296704
454,1.0,26.662214611872145,84.90034246575343,23.86461187214612,0.9496280642434488
455,1.0,27.04993169398908,84.82468123861567,24.218306010928963,0.9427820186598812
456,1.0,26.767374429223747,87.01609589041095,24.38925799086758,0.9164442636289666
457,1.0,27.01028538812785,85.30228310502284,24.290365296803653,0.9160438667749796
458,1.0,26.813196347031965,84.67180365296804,23.96660958904109,0.8978878960194963
459,1.0,26.939344262295084,85.23861566484517,24.196948998178502,0.8802998379254456
460,1.0,26.90254566210045,86.37191780821918,24.39599315068493,0.8616855753646677
461,51.0,26.786518264840183,86.44075342465753,24.29407534246576,0.0
462,1.0,26.57634703196347,80.71712328767123,22.8228196347032,1.246923487544484
463,1.0,26.46845890410959,80.52043378995434,22.690034246575344,1.2609327895016846
464,1.0,26.447313296903463,79.99419398907104,22.53401639344262,1.1178400425607378
465,1.0,26.211392694063925,82.3818493150685,22.839303652968034,1.143355776045358
466,1.0,26.385570776255708,81.42956621004566,22.814954337899543,1.1800757575757577
467,1.0,26.31617579908676,82.15399543378996,22.886130136986303,1.1483989455184536
468,51.0,26.12604735883425,83.70617030965391,23.046857923497267,1.1669857397504455
469,1.0,26.18796803652968,82.27351598173516,22.8136301369863,1.1760958660014256
470,1.0,26.75810502283105,80.66050228310502,22.980776255707763,1.1663328581610837
471,1.0,26.00164383561644,84.25513698630137,23.04825342465753,1.1794208838203848
472,1.0,26.036145264116577,84.40903916211293,23.119171220400727,1.2007662152530292
473,1.0,26.313561643835616,83.09041095890412,23.11269406392694,1.131671418389166
474,1.0,26.461084474885844,81.07888127853882,22.811004566210045,1.1566704183080097
475,1.0,26.403710045662105,81.86723744292237,22.92324200913242,1.1659738537324744
476,1.0,26.709437613843352,80.5129781420765,22.940277777777776,1.1499905267146646
477,1.0,26.570799086758,80.75707762557077,22.8328196347032,1.1825109963664182
478,1.0,26.54294520547945,81.53321917808219,23.00442922374429,1.177672496636556
479,1.0,26.43787671232877,82.24703196347032,23.04012557077625,0.6956388349514563
480,1.0,26.122563752276868,83.72244990892531,23.0533014571949,0.6533029126213593
481,1.0,26.49988584474886,82.66986301369863,23.21044520547945,0.5705359223300971
482,1.0,26.66985159817352,81.36312785388128,23.07938356164384,0.5642049162497281
483,1.0,26.18365296803653,84.18219178082192,23.223767123287672,0.537573755015341
484,1.0,26.31056466302368,83.16359289617486,23.131523224043715,0.4941501416430594
485,1.0,26.422614155251143,82.97317351598174,23.19656392694064,0.4808056758056758
486,1.0,26.45203196347032,82.70239726027397,23.16700913242009,0.4684769008662175
487,1.0,26.592077625570777,81.10422374429224,22.953584474885844,0.5522329812206572
488,1.0,27.065698998178508,80.45696721311475,23.25523679417122,0.5401320422535211
489,1.0,26.518276255707764,83.65856164383561,23.43980593607306,0.5985884476534296
490,1.0,26.968687214611872,80.5642694063927,23.209486301369864,0.5782418772563177
491,1.0,26.759440639269407,80.67294520547945,23.01633561643836,0.5711090909090909
492,1.0,26.95630692167577,80.8917349726776,23.23070355191257,0.59208
493,1.0,26.62529680365297,83.29372146118722,23.45947488584475,0.6156109090909091
494,51.0,26.57769406392694,83.07180365296804,23.363230593607305,0.0
495,1.0,26.701244292237444,82.68527397260274,23.36162100456621,0.5076560900716479
496,1.0,26.573116438356163,82.52214611872147,23.20602739726027,0.5023727087576375
497,1.0,26.59839480874317,81.91120218579235,23.069489981785065,0.5280957230142567
498,1.0,26.3748401826484,84.17203196347032,23.377123287671232,0.554938900203666
499,1.0,26.36873287671233,83.97146118721462,23.32735159817352,0.5518080808080807
500,1.0,26.580924657534247,83.43698630136986,23.407020547945205,0.5250285714285714
501,1.0,26.30401867030965,84.99328324225866,23.481102003642988,0.4430714285714285
502,1.0,26.4274200913242,83.52694063926941,23.29644977168949,0.5263720598717035
503,1.0,27.235856164383563,80.44942922374429,23.323070776255708,0.5100997861724875
504,1.0,26.189269406392693,85.3681506849315,23.45659817351598,0.8565928777670837
505,1.0,26.31612021857924,84.98884335154827,23.505122950819672,0.4332917964693665
506,1.0,26.40176940639269,84.77351598173516,23.54156392694064,0.3669113402061855
507,1.0,26.6326598173516,82.85924657534247,23.351198630136988,0.3586219972631197
508,1.0,26.51036529680365,83.91735159817351,23.46452054794521,0.4400070895091751
509,1.0,26.51969489981785,84.32843806921676,23.563592896174864,0.4908801571709233
510,1.0,26.60059360730594,83.47180365296803,23.442922374429223,0.9495198487712664
511,1.0,26.504554794520548,84.14577625570776,23.504235159817352,0.8969957983193277
512,1.0,26.57324200913242,84.22477168949771,23.58989726027397,0.7513966244725738
513,1.0,26.368693078324227,84.50147996357013,23.445412112932605,0.7090847457627119
514,1.0,26.55125570776256,84.64440639269407,23.66583333333333,0.8825472636815921
515,1.0,27.007465753424658,82.50399543378995,23.623584474885845,0.908717277486911
516,1.0,26.35446347031964,85.37123287671233,23.627214611872144,0.9278867924528302
517,1.0,26.4354849726776,84.45560109289617,23.51065573770492,0.9372242744063324
518,1.0,26.50563926940639,84.73344748858447,23.632214611872147,0.9562052631578948
519,1.0,26.494349315068494,84.61575342465754,23.60892694063927,0.961378947368421
520,1.0,26.679874429223744,83.09440639269407,23.45187214611872,0.9676813880126184
521,1.0,27.22002504553734,82.23337887067396,23.76459471766849,0.6770756756756756
522,1.0,26.689520547945207,84.74931506849315,23.82938356164384,0.696379403794038
523,1.0,26.88160958904109,83.57591324200914,23.76599315068493,0.6524433849821215
524,1.0,26.90964611872146,82.37465753424658,23.528812785388126,0.6280068965517241
525,1.0,27.02057149362477,82.43989071038251,23.631648451730417,0.6082333333333333
526,1.0,26.677100456621005,84.39303652968036,23.739463470319635,0.5647809523809524
527,1.0,26.6281392694064,84.43664383561644,23.69721461187215,0.0
528,1.0,22.775947488584475,86.57545662100456,20.25004566210045,0.964722222222222
529,1.0,22.75650684931507,85.61449771689497,20.031324200913243,0.8626050420168068
530,1.0,22.72849499089253,84.89139344262296,19.829086976320585,0.8118320610687022
531,1.0,22.45263698630137,87.93664383561644,20.21686073059361,0.7835416666666667
532,1.0,22.51210045662101,87.35011415525115,20.160285388127853,0.5971527777777778
533,51.0,22.64324200913242,87.450799086758,20.2927397260274,0.73375
534,51.0,22.44611794171221,88.77037795992715,20.39053961748634,1.16375
535,1.0,22.48049086757991,87.40958904109588,20.160913242009133,1.0990277777777775
536,1.0,23.248847031963468,83.49509132420091,19.98060502283105,1.4661111111111111
537,51.0,22.316689497716897,89.26735159817352,20.365342465753425,1.4675694444444445
538,51.0,22.37391848816029,89.24601548269581,20.41989981785064,1.067361111111111
539,2.0,22.50611872146119,88.56815068493151,20.415570776255706,1.206527777777778
540,1.0,22.631221461187213,87.19828767123288,20.25231735159817,1.1993055555555554
541,1.0,22.555399543379,88.35045662100457,20.412979452054795,0.8460416666666667
542,1.0,22.61212431693989,88.24453551912568,20.451810109289617,0.6669565217391304
543,51.0,22.63906392694064,87.88915525114155,20.386929223744293,0.6263333333333333
544,1.0,22.58898401826484,88.13276255707763,20.40961187214612,0.6833333333333333
545,51.0,22.659098173515986,88.26358447488585,20.498242009132422,0.6986754966887417
546,51.0,22.39910063752277,88.90015938069217,20.37152777777778,0.7185430463576159
547,1.0,22.75304794520548,88.1689497716895,20.581381278538814,0.7243377483443708
548,1.0,22.983093607305936,86.91769406392694,20.5314497716895,0.7116393442622951
549,51.0,22.475582191780823,89.55787671232876,20.58344748858448,0.7090322580645162
550,51.0,22.57176684881603,88.36703096539162,20.443738615664845,0.710576923076923
551,51.0,22.65022831050228,88.56027397260274,20.553150684931506,0.56375
552,1.0,22.711381278538813,88.43892694063926,20.59230593607306,0.4134545454545454
553,1.0,22.750399543379,87.39063926940639,20.41618721461187,0.4109090909090909
554,1.0,23.325079690346083,86.0033014571949,20.658765938069216,0.4180952380952381
555,51.0,22.821746575342463,89.0994292237443,20.83707762557077,0.4226415094339623
556,1.0,22.97425799086758,87.44611872146119,20.65285388127854,0.395
557,1.0,22.930616438356164,86.89029680365297,20.47857305936073,0.4033333333333333
558,1.0,23.098178506375227,87.30316484517304,20.72566029143898,0.3995833333333333
559,1.0,22.872865296803653,88.4,20.74407534246576,0.4008196721311475
560,51.0,22.7688698630137,88.61335616438356,20.688550228310504,0.0
561,1.0,24.26252283105023,81.24897260273973,20.57947488584475,0.9709109403254974
562,1.0,24.31410958904109,79.80410958904109,20.341518264840182,0.8721360567768738
563,51.0,24.245525956284155,79.60815118397086,20.194615209471767,0.991062835381686
564,51.0,23.93329908675799,82.75216894977169,20.61522831050228,0.926620130989314
565,1.0,23.8025,83.47819634703197,20.644680365296804,1.0041908531222516
566,51.0,24.007796803652965,83.36312785388128,20.777762557077622,1.114749340369393
567,51.0,23.524658469945354,86.4113160291439,20.992190346083788,0.9699708778255444
568,51.0,23.8625799086758,83.16598173515982,20.654246575342466,1.205699625572043
569,51.0,24.71074200913242,79.03116438356165,20.407614155251142,0.7351209567817343
570,51.0,23.30101598173516,87.69954337899543,21.03025114155251,0.4122528758042503
571,51.0,23.409494535519126,87.29269125683061,21.059357923497267,0.4883192725909261
572,51.0,23.574246575342464,86.51552511415525,21.066529680365296,0.5596344206974129
573,1.0,24.00117579908676,82.86038812785388,20.71704337899543,0.5596962879640045
574,51.0,23.907762557077625,84.16723744292237,20.89415525114155,0.567583427071616
575,51.0,24.05134335154827,83.09585610200364,20.821004098360657,0.7305513361462729
576,51.0,24.139086757990867,82.47305936073059,20.71926940639269,1.0038799812470698
577,1.0,23.919623287671232,83.85353881278539,20.85436073059361,1.0420984528832629
578,51.0,24.025365296803653,83.8681506849315,20.935148401826485,1.0933830285982185
579,51.0,23.55331284153005,86.33208105646631,21.00256147540984,1.116512892639475
580,51.0,23.90565068493151,85.15102739726028,21.115616438356163,1.0895486173059767
581,51.0,24.424828767123287,82.0843607305936,20.95649543378996,1.008331715210356
582,51.0,23.574029680365296,87.15958904109588,21.201598173515983,0.986992718446602
583,51.0,23.63080601092896,86.25751366120218,21.07808515482696,1.010610101010101
584,51.0,23.75133561643836,86.22945205479452,21.18599315068493,1.0686569696969697
585,51.0,23.87907534246576,85.52534246575343,21.16835616438356,0.9758019193857964
586,1.0,24.328892694063928,81.51358447488585,20.74337899543379,0.9230434782608696
587,51.0,24.842156193078324,80.57229052823315,20.9708674863388,0.9011165413533836
588,51.0,23.906746575342467,86.8845890410959,21.47770547945205,0.8177285714285715
589,1.0,24.514052511415525,81.64075342465753,20.977066210045663,0.7120276738967838
590,51.0,24.85065068493151,78.28767123287672,20.54328767123288,0.7484614809274496
591,51.0,25.34511612021858,79.69011839708561,21.319877049180327,0.7333548650302577
592,51.0,24.66220319634704,84.09851598173516,21.669988584474886,0.7817321925714673
593,51.0,24.530433789954337,84.03915525114155,21.52648401826484,0.0
594,1.0,25.81219178082192,83.3730593607306,22.478778538812787,1.425916230366492
595,1.0,25.845970319634706,82.46358447488585,22.321906392694064,1.2264650677789364
596,1.0,26.03304872495446,80.39287340619308,21.9514116575592,1.653072916666667
597,1.0,25.36888127853881,85.75502283105023,22.601438356164383,1.62775
598,1.0,25.30086757990868,85.68538812785388,22.520559360730594,1.6210673575129533
599,1.0,25.513493150684933,85.54977168949772,22.67357305936073,1.5677202072538858
600,51.0,25.01456056466302,88.38342440801458,22.81001821493625,1.7085051546391752
601,1.0,25.310262557077625,85.81301369863014,22.562899543379,1.6220478468899522
602,1.0,26.309954337899544,80.96198630136986,22.26541095890411,1.4275885167464115
603,2.0,24.822134703196348,89.21780821917808,22.78974885844749,1.4447177033492824
604,1.0,24.87905282331512,89.06716757741349,22.81867030965392,1.6034423076923077
605,1.0,25.058538812785383,88.31164383561644,22.841906392694064,1.6952403846153845
606,1.0,25.458470319634703,85.47979452054794,22.63922374429224,1.7282079268708643
607,1.0,25.320536529680364,86.93344748858448,22.812020547945203,1.9286581622211607
608,1.0,25.49171220400729,85.90050091074681,22.773178506375228,1.682387448840382
609,1.0,25.691940639269404,84.35296803652967,22.568892694063926,1.4579305555555555
610,1.0,25.32267123287671,86.89509132420092,22.81672374429224,1.368
611,1.0,25.41132420091324,86.99417808219178,22.91079908675799,1.193886075949367
612,1.0,25.03056693989071,88.43476775956285,22.840573770491805,1.0381637426900585
613,1.0,25.37833333333333,87.46084474885845,22.98488584474886,0.9001831129196338
614,1.0,25.83590182648402,85.51940639269407,23.00656392694064,0.8307312614259599
615,2.0,25.025730593607307,89.22591324200913,22.999155251141552,0.8705959684487292
616,1.0,25.134232695810564,88.3254781420765,22.92386156648452,0.8792491166077738
617,1.0,25.20762557077625,88.4947488584475,23.027773972602738,0.8788593481989708
618,1.0,25.36110730593608,87.75479452054795,23.02829908675799,0.8692592592592593
619,1.0,25.83159817351598,84.30091324200913,22.7378196347032,0.8605387205387206
620,1.0,26.558538251366123,81.75193533697632,22.7635587431694,0.4914175257731958
621,1.0,25.37216894977169,88.97819634703197,23.294988584474886,0.5045103092783505
622,1.0,26.12189497716895,83.52168949771689,22.87660958904109,0.5135148936170213
623,1.0,26.7228196347032,78.56004566210045,22.296130136986303,0.4987196652719665
624,1.0,26.515767304189435,82.26081511839709,22.863080601092896,0.4918242677824267
625,1.0,25.623938356164384,87.93481735159817,23.326792237442923,0.4803580349708576
626,1.0,25.472602739726028,88.25844748858448,23.251552511415525,0.0
627,1.0,26.62738584474885,79.11712328767123,22.49966894977169,1.1334
628,1.0,26.562408675799087,78.69885844748859,22.36472602739726,1.135686274509804
629,1.0,26.895537340619303,76.44264591789951,21.84908925318761,1.1009045226130654
630,1.0,26.3838698630137,80.3115296803653,22.55114155251141,1.1402463054187193
631,1.0,26.44707762557077,80.08116438356164,22.55519406392694,1.1446634615384617
632,1.0,26.365799086757992,80.88287671232877,22.64607305936073,1.1544549763033176
633,51.0,26.03310564663024,83.44512750455374,22.8852572859745,1.1739906103286386
634,1.0,26.27260273972603,80.60353881278539,22.500867579908675,1.2010232558139535
635,1.0,27.17391552511416,76.52534246575343,22.378664383561645,1.2304629629629629
636,1.0,25.89455479452055,84.30342465753425,22.938915525114155,1.1430188679245283
637,1.0,26.07101548269581,83.38296903460838,22.91193078324226,1.246588785046729
638,1.0,26.27192922374429,82.57328767123288,22.95118721461187,1.2577570093457946
639,1.0,26.32122146118721,81.21906392694063,22.706929223744293,1.2750467289719627
640,1.0,26.315570776255708,81.68618721461188,22.78381278538813,1.223587786259542
641,1.0,26.558071493624773,80.63217213114754,22.794433060109288,1.2517110266159694
642,1.0,26.50457762557078,80.35502283105023,22.678744292237443,1.162889733840304
643,1.0,26.482100456621005,80.9615296803653,22.80165525114156,1.2298461538461538
644,1.0,26.48464611872146,81.02808219178083,22.81486301369863,1.368421052631579
645,1.0,26.165482695810564,82.3294626593807,22.78892304189436,1.5719298245614035
646,1.0,26.52582191780822,81.32534246575342,22.9047602739726,0.7
647,1.0,26.66175799086758,80.63230593607305,22.90626712328767,0.5765333333333333
648,1.0,26.03191780821918,84.96666666666667,23.22970319634703,0.3184666666666667
649,1.0,26.44182604735884,81.36987704918033,22.85655737704918,0.2037823834196891
650,1.0,26.310182648401828,83.07340182648402,23.08986301369864,0.1617098445595855
651,1.0,26.1277397260274,83.83675799086758,23.06985159817352,0.1782901554404145
652,1.0,26.458356164383563,81.39372146118721,22.863710045662103,0.2034455958549222
653,1.0,27.12447632058288,78.85086520947176,22.9248747723133,0.2167560975609756
654,1.0,26.382636986301367,84.09486301369863,23.390399543379,0.2048780487804878
655,1.0,26.79414383561644,80.71198630136986,23.048013698630136,0.1959024390243902
656,1.0,27.0051598173516,77.86552511415525,22.61030821917808,0.2204390243902439
657,1.0,27.01349043715847,79.62260928961749,23.007251821493625,0.3060240963855422
658,1.0,26.61986301369863,82.7041095890411,23.323812785388128,0.232758064516129
659,51.0,26.45947488584475,83.77853881278538,23.39896118721461,0.0
660,1.0,26.013641552511416,84.92283105022831,23.07574200913242,1.0530437284234753
661,1.0,26.02230593607306,84.14554794520548,22.928493150684933,0.882692548528491
662,1.0,26.23398224043716,81.99533242258651,22.62781193078324,0.8217908578584847
663,1.0,25.83267123287672,85.74737442922374,23.06551369863013,1.0668816530995615
664,1.0,25.992214611872143,84.36506849315069,22.9227397260274,0.902433438305182
665,1.0,25.719737442922373,87.09623287671234,23.25102739726028,0.8830231892356142
666,51.0,25.72552367941712,86.92087887067396,23.215653460837885,0.7705460693958228
667,1.0,25.885810502283107,84.76769406392694,22.91148401826484,0.8855733333333332
668,1.0,26.247248858447488,85.05388127853881,23.310981735159817,0.4714399999999999
669,1.0,25.546221461187216,87.74817351598173,23.20711187214612,0.46732
670,1.0,25.67885928961749,87.55840163934427,23.298599726775954,0.2638689655172413
671,1.0,25.966449771689497,86.18036529680366,23.295924657534247,0.2577103448275862
672,1.0,25.919623287671232,85.41415525114155,23.103527397260272,0.2555466666666666
673,1.0,25.851792237442925,86.10331050228311,23.179714611872143,0.227290909090909
674,1.0,26.25311930783242,84.00056921675774,23.129485428051,0.2197878787878787
675,1.0,26.016084474885844,85.3406392694064,23.17184931506849,0.24458
676,1.0,26.02437214611872,85.80936073059361,23.29172374429224,0.2350533333333333
677,1.0,25.99849315068493,85.96130136986301,23.28219178082192,0.2424054982817869
678,1.0,25.71326275045537,87.39571948998179,23.304280510018213,0.2504536082474227
679,1.0,26.192214611872146,84.82146118721461,23.23103881278539,0.2396288659793814
680,1.0,26.07545662100457,86.88618721461187,23.556529680365298,0.2089194769442532
681,1.0,25.852305936073066,86.95502283105023,23.353721461187217,0.16237439779766
682,1.0,26.02391848816029,85.84562841530055,23.2985883424408,0.156151724137931
683,1.0,26.023618721461187,86.57351598173516,23.448070776255708,0.0429586206896551
684,1.0,26.014520547945207,85.90262557077625,23.297214611872143,0.0250675675675675
685,1.0,26.155433789954337,84.64817351598174,23.179680365296804,0.0264599999999999
686,1.0,26.5481102003643,84.74510473588343,23.56470856102004,0.0205666666666666
687,1.0,26.08204337899544,87.34041095890412,23.66180365296804,0.06284
688,1.0,26.58388127853881,83.51015981735159,23.31936073059361,0.0611733333333333
689,1.0,26.60332191780822,82.1,23.026586757990867,0.0655065789473684
690,1.0,26.29940801457195,85.99146174863388,23.58534836065574,0.0682035928143712
691,1.0,26.22013698630137,86.30205479452054,23.56918949771689,0.0677425149700598
692,51.0,26.03345890410959,87.3689497716895,23.608002283105023,0.0
693,1.0,26.043139269406392,84.63801369863013,23.22560502283105,0.0
694,1.0,26.138470319634703,82.92739726027398,22.96939497716895,0.0
695,1.0,26.28509790528233,81.42201730418944,22.80825364298725,0.0
696,1.0,26.23697488584475,82.6384703196347,23.00785388127854,0.0
697,51.0,26.291438356164385,82.59908675799086,23.04883561643836,0.0
698,51.0,26.28812785388128,82.7667808219178,23.08920091324201,0.0
699,51.0,26.22480646630237,83.39412568306011,23.14492258652095,0.0
700,1.0,26.257933789954336,81.70856164383562,22.83415525114156,0.0
701,51.0,26.746461187214614,81.60684931506849,23.29689497716895,0.0
702,51.0,26.336860730593607,83.03002283105023,23.185445205479454,0.0
703,51.0,26.426035974499086,83.08572404371584,23.28310564663024,0.0
704,51.0,26.47837899543379,82.9958904109589,23.31647260273973,0.0
705,51.0,26.37537671232877,82.1898401826484,23.04688356164384,0.0
706,51.0,26.277089041095888,82.84520547945205,23.08646118721461,0.0
707,1.0,26.431944444444447,82.68123861566484,23.20873178506375,0.0
708,51.0,26.42501141552512,82.19577625570776,23.10293378995434,0.0
709,51.0,26.43359589041096,83.21278538812786,23.319394977168947,0.0
710,51.0,26.521221461187213,82.47888127853881,23.25181506849315,0.0
711,51.0,26.33991347905282,83.30396174863388,23.245719489981784,0.0
712,1.0,26.527420091324203,82.81187214611872,23.330296803652967,0.0
713,51.0,26.723972602739725,81.96438356164384,23.347716894977168,0.0
714,51.0,26.34824200913242,83.57511415525114,23.307648401826484,0.0
715,51.0,26.528620218579235,82.65220856102003,23.29077868852459,0.0
716,51.0,26.542773972602745,82.88013698630137,23.3574200913242,0.0
717,1.0,26.42109589041096,82.59006849315068,23.171906392694066,0.0
718,51.0,26.43915525114156,82.34623287671234,23.145799086758,0.0
719,1.0,26.809050546448088,82.47404371584699,23.53658925318761,0.0
720,51.0,26.620068493150683,83.4912100456621,23.56029680365297,0.0
721,51.0,26.760148401826484,82.41084474885845,23.46906392694064,0.000531914893617
722,1.0,26.82922374429224,80.13447488584475,23.059748858447488,0.0005851063829787
723,51.0,26.74953324225865,82.3615664845173,23.45851548269581,0.0005851063829787
724,51.0,26.79267123287671,82.45182648401827,23.5088698630137,0.0006382978723404
725,51.0,26.62422374429224,83.22385844748858,23.508299086758,0.0
726,1.0,25.29469178082192,85.25821917808219,22.54915525114156,0.884375
727,1.0,25.255388127853884,84.61084474885845,22.38582191780822,0.7833333333333333
728,1.0,25.43033925318761,82.36668943533698,22.078995901639345,0.6920000000000001
729,1.0,25.29063926940639,84.83550228310503,22.47052511415525,0.573076923076923
730,1.0,25.21801369863013,85.35639269406393,22.50365296803653,0.6124999999999999
731,51.0,25.22565068493151,85.95376712328768,22.638424657534248,0.5341666666666667
732,51.0,25.227982695810564,85.98690801457195,22.6390368852459,0.5341666666666667
